Energy Error Acceptance
-0.429613 0.00701026 0.5085
-0.404454 0.00876903 0.53875
-0.386152 0.00689178 0.69525
-0.384223 0.00759279 0.571083
-0.370804 0.00831675 0.635
-0.370804 0.00831675 0.635
-0.360341 0.00926677 0.725333
-0.360341 0.00926677 0.725333
-0.360341 0.00926677 0.725333
-0.363114 0.0118898 0.567
-0.35822 0.00828592 0.621417
-0.403703 0.00814134 0.636333
-0.403703 0.00814134 0.636333
-0.375215 0.00955374 0.646667
-0.361656 0.0102024 0.51975
-0.360348 0.0127414 0.524333
-0.360348 0.0127414 0.524333
-0.360348 0.0127414 0.524333
-0.360348 0.0127414 0.524333
-0.360348 0.0127414 0.524333
-0.360348 0.0127414 0.524333
-0.368375 0.0118703 0.516667
-0.404293 0.00845255 0.695667
-0.413823 0.00709143 0.577833
-0.413823 0.00709143 0.577833
-0.415732 0.0063845 0.623333
-0.413792 0.00686409 0.574417
-0.409126 0.00759087 0.6245
-0.37448 0.00901157 0.643917
-0.371171 0.0110077 0.637833
-0.389021 0.00826102 0.508167
-0.426068 0.00565607 0.64775
-0.428203 0.00799605 0.524167
-0.428203 0.00799605 0.524167
-0.397612 0.0183794 0.529333
-0.397612 0.0183794 0.529333
-0.417361 0.0106223 0.660417
-0.450174 0.00679491 0.643833
-0.450174 0.00679491 0.643833
-0.420203 0.00929963 0.598083
-0.443752 0.00548191 0.70425
-0.443752 0.00548191 0.70425
-0.436857 0.00829766 0.652833
-0.436857 0.00829766 0.652833
-0.43509 0.00718061 0.593167
-0.408405 0.0155645 0.592417
-0.390044 0.0160262 0.533083
-0.388042 0.0205978 0.536417
-0.37008 0.0179017 0.564167
-0.42121 0.00898697 0.576917
-0.42121 0.00898697 0.576917
-0.42544 0.00807981 0.5975
-0.42544 0.00807981 0.5975
-0.437169 0.00761417 0.66775
-0.452894 0.00676256 0.648583
-0.452894 0.00676256 0.648583
-0.452894 0.00676256 0.648583
-0.452894 0.00676256 0.648583
-0.444015 0.00775257 0.549917
-0.443153 0.00685198 0.599583
-0.443153 0.00685198 0.599583
-0.447054 0.00620685 0.596333
-0.447054 0.00620685 0.596333
-0.43787 0.00679665 0.574583
-0.43787 0.00679665 0.574583
-0.43787 0.00679665 0.574583
-0.432933 0.0069727 0.592333
-0.432933 0.0069727 0.592333
-0.403298 0.00840757 0.638583
-0.410509 0.011133 0.575083
-0.445593 0.00803032 0.572667
-0.445593 0.00803032 0.572667
-0.44598 0.00628666 0.516083
-0.44598 0.00628666 0.516083
-0.430474 0.0074196 0.6375
-0.438228 0.00546651 0.541083
-0.427075 0.00657977 0.6955
-0.427075 0.00657977 0.6955
-0.422549 0.00622177 0.575083
-0.422549 0.00622177 0.575083
-0.420001 0.00710591 0.606667
-0.419947 0.00716198 0.568
-0.439333 0.00798668 0.567
-0.441824 0.00714096 0.597667
-0.432178 0.0111167 0.529
-0.452849 0.0063045 0.635333
-0.431871 0.0102608 0.66175
-0.431871 0.0102608 0.66175
-0.431871 0.0102608 0.66175
-0.431871 0.0102608 0.66175
-0.434554 0.00974514 0.54175
-0.424251 0.00826064 0.6015
-0.443297 0.0066248 0.640417
-0.443297 0.0066248 0.640417
-0.443297 0.0066248 0.640417
-0.443297 0.0066248 0.640417
-0.444827 0.00718175 0.639167
-0.444827 0.00718175 0.639167
-0.444827 0.00718175 0.639167
-0.440698 0.0119957 0.556917
