Energy Error Acceptance
-0.450307 0.00594876 0.5728
-0.450307 0.00594876 0.5728
-0.437012 0.00813794 0.572933
-0.437012 0.00813794 0.572933
-0.437012 0.00813794 0.572933
-0.437012 0.00813794 0.572933
-0.440376 0.00715216 0.564267
-0.444718 0.00618026 0.5922
-0.44699 0.00633612 0.601
-0.440007 0.00715219 0.640867
-0.440007 0.00715219 0.640867
-0.440007 0.00715219 0.640867
-0.440007 0.00715219 0.640867
-0.440007 0.00715219 0.640867
-0.440007 0.00715219 0.640867
-0.440007 0.00715219 0.640867
-0.440007 0.00715219 0.640867
-0.434949 0.00795357 0.6744
-0.430073 0.00910506 0.697
-0.430073 0.00910506 0.697
-0.433955 0.00899526 0.6358
-0.430786 0.00945588 0.558333
-0.458358 0.00607693 0.560933
-0.458358 0.00607693 0.560933
-0.458358 0.00607693 0.560933
-0.458358 0.00607693 0.560933
-0.458358 0.00607693 0.560933
-0.458358 0.00607693 0.560933
-0.458358 0.00607693 0.560933
-0.458358 0.00607693 0.560933
-0.458358 0.00607693 0.560933
-0.458358 0.00607693 0.560933
-0.458358 0.00607693 0.560933
-0.458358 0.00607693 0.560933
-0.458358 0.00607693 0.560933
-0.458358 0.00607693 0.560933
-0.458358 0.00607693 0.560933
-0.434388 0.00815597 0.568733
-0.446176 0.00643858 0.6588
-0.428076 0.0105571 0.535867
-0.428076 0.0105571 0.535867
-0.428076 0.0105571 0.535867
-0.428076 0.0105571 0.535867
-0.428076 0.0105571 0.535867
-0.435055 0.0103409 0.567533
-0.436356 0.00929225 0.597667
-0.436356 0.00929225 0.597667
-0.436356 0.00929225 0.597667
-0.436356 0.00929225 0.597667
-0.436356 0.00929225 0.597667
-0.436356 0.00929225 0.597667
-0.408877 0.0131256 0.533333
-0.429339 0.00922659 0.634133
-0.429339 0.00922659 0.634133
-0.441307 0.0105555 0.601533
-0.441307 0.0105555 0.601533
-0.441307 0.0105555 0.601533
-0.441307 0.0105555 0.601533
-0.441307 0.0105555 0.601533
-0.441307 0.0105555 0.601533
-0.437377 0.0085369 0.564067
-0.437377 0.0085369 0.564067
-0.437377 0.0085369 0.564067
-0.437377 0.0085369 0.564067
-0.437377 0.0085369 0.564067
-0.435283 0.00901289 0.5704
-0.452148 0.00654091 0.5592
-0.452148 0.00654091 0.5592
-0.452148 0.00654091 0.5592
-0.452148 0.00654091 0.5592
-0.452148 0.00654091 0.5592
-0.452148 0.00654091 0.5592
-0.452148 0.00654091 0.5592
-0.452148 0.00654091 0.5592
-0.452148 0.00654091 0.5592
-0.452148 0.00654091 0.5592
-0.452148 0.00654091 0.5592
-0.451268 0.00575403 0.560733
-0.444543 0.00758657 0.643933
-0.447634 0.00534325 0.683533
-0.447634 0.00534325 0.683533
-0.457443 0.00541191 0.650067
-0.457443 0.00541191 0.650067
-0.457443 0.00541191 0.650067
-0.457443 0.00541191 0.650067
-0.457443 0.00541191 0.650067
-0.446249 0.00525476 0.565
-0.443378 0.00707504 0.566733
-0.443378 0.00707504 0.566733
-0.446655 0.00596509 0.646933
-0.446655 0.00596509 0.646933
-0.443259 0.00573908 0.604533
-0.443259 0.00573908 0.604533
-0.435353 0.00954092 0.669267
-0.433069 0.00963149 0.600933
-0.437947 0.00514291 0.656933
-0.45062 0.00555901 0.598
-0.45062 0.00555901 0.598
-0.435595 0.00837982 0.7028
-0.441647 0.00738966 0.574467
