Energy Error Acceptance
-0.437478 0.00830752 0.667933
-0.440296 0.00697304 0.598933
-0.438108 0.00706271 0.537
-0.435247 0.00736417 0.677467
-0.442646 0.00726915 0.603333
-0.442646 0.00726915 0.603333
-0.431274 0.00622493 0.603133
-0.428373 0.00767089 0.6312
-0.429433 0.00695957 0.537133
-0.426447 0.00634544 0.6526
-0.451558 0.00585289 0.663
-0.451558 0.00585289 0.663
-0.451558 0.00585289 0.663
-0.451558 0.00585289 0.663
-0.451558 0.00585289 0.663
-0.427239 0.00716047 0.662267
-0.446495 0.00555605 0.577
-0.451206 0.00675192 0.671667
-0.451206 0.00675192 0.671667
-0.451206 0.00675192 0.671667
-0.434035 0.00589347 0.6492
-0.434035 0.00589347 0.6492
-0.434035 0.00589347 0.6492
-0.430547 0.00629294 0.657933
-0.441251 0.00631436 0.6088
-0.45378 0.0055842 0.638133
-0.448228 0.00581904 0.576333
-0.448228 0.00581904 0.576333
-0.446376 0.00532516 0.6064
-0.446376 0.00532516 0.6064
-0.443576 0.00677964 0.594933
-0.443576 0.00677964 0.594933
-0.444474 0.00541089 0.572733
-0.446966 0.00629513 0.6346
-0.446966 0.00629513 0.6346
-0.446287 0.0065376 0.6472
-0.438617 0.00549728 0.6712
-0.442551 0.00562324 0.633867
-0.449273 0.00556513 0.641933
-0.449273 0.00556513 0.641933
-0.453853 0.00491182 0.565667
-0.445826 0.00621241 0.669
-0.445826 0.00621241 0.669
-0.440588 0.00586648 0.552533
-0.442585 0.00476248 0.589133
-0.438575 0.00668831 0.588667
-0.435926 0.00471608 0.626467
-0.435926 0.00471608 0.626467
-0.435926 0.00471608 0.626467
-0.442257 0.00733259 0.596533
-0.429294 0.00553833 0.555133
-0.434584 0.00599211 0.6344
-0.427839 0.00592609 0.5104
-0.43248 0.00554815 0.507333
-0.43248 0.00554815 0.507333
-0.430446 0.00729678 0.6604
-0.430446 0.00729678 0.6604
-0.427082 0.00580759 0.6162
-0.427082 0.00580759 0.6162
-0.441935 0.00487205 0.7164
-0.427556 0.00473579 0.606133
-0.427556 0.00473579 0.606133
-0.424646 0.00527652 0.540267
-0.418728 0.0133919 0.636333
-0.418728 0.0133919 0.636333
-0.419626 0.00633543 0.520467
-0.397608 0.010799 0.597
-0.427054 0.00655568 0.6418
-0.427054 0.00655568 0.6418
-0.425026 0.00579686 0.630933
-0.425026 0.00579686 0.630933
-0.421635 0.00563957 0.5398
-0.421635 0.00563957 0.5398
-0.421635 0.00563957 0.5398
-0.421635 0.00563957 0.5398
-0.421635 0.00563957 0.5398
-0.421635 0.00563957 0.5398
-0.421635 0.00563957 0.5398
-0.421635 0.00563957 0.5398
-0.421635 0.00563957 0.5398
-0.400601 0.00812107 0.574533
-0.411154 0.0061742 0.646667
-0.411154 0.0061742 0.646667
-0.411154 0.0061742 0.646667
-0.411154 0.0061742 0.646667
-0.401184 0.00763941 0.620867
-0.40052 0.0092575 0.594267
-0.389773 0.0144323 0.629867
-0.422298 0.00777258 0.521333
-0.422298 0.00777258 0.521333
-0.412372 0.00957544 0.547867
-0.412996 0.0136613 0.7128
-0.408326 0.0102622 0.530133
-0.413103 0.00818963 0.654733
-0.413103 0.00818963 0.654733
-0.426088 0.00978763 0.641133
-0.432561 0.00797127 0.519733
-0.432561 0.00797127 0.519733
-0.432561 0.00797127 0.519733
-0.432561 0.00797127 0.519733
