Energy Error Acceptance
-0.435837 0.00671901 0.5674
-0.450557 0.00554862 0.694533
-0.450557 0.00554862 0.694533
-0.450557 0.00554862 0.694533
-0.448963 0.00710349 0.602933
-0.444822 0.00628782 0.602133
-0.435215 0.00586119 0.6574
-0.435097 0.00645293 0.684333
-0.435097 0.00645293 0.684333
-0.433848 0.00721062 0.604533
-0.433848 0.00721062 0.604533
-0.441093 0.00756932 0.574267
-0.441093 0.00756932 0.574267
-0.424768 0.00773015 0.708733
-0.424768 0.00773015 0.708733
-0.40052 0.00816068 0.648467
-0.409523 0.0118964 0.646333
-0.409523 0.0118964 0.646333
-0.404543 0.0118758 0.652467
-0.424638 0.00800155 0.655867
-0.424638 0.00800155 0.655867
-0.424638 0.00800155 0.655867
-0.436047 0.00756503 0.598933
-0.436047 0.00756503 0.598933
-0.436047 0.00756503 0.598933
-0.436047 0.00756503 0.598933
-0.436047 0.00756503 0.598933
-0.436047 0.00756503 0.598933
-0.418619 0.00718972 0.671133
-0.421407 0.0097015 0.574333
-0.421407 0.0097015 0.574333
-0.421407 0.0097015 0.574333
-0.4068 0.00761469 0.630533
-0.425716 0.00771864 0.6788
-0.425716 0.00771864 0.6788
-0.426752 0.00812471 0.671333
-0.421601 0.00756182 0.566133
-0.413607 0.00665334 0.633867
-0.413607 0.00665334 0.633867
-0.418291 0.00845706 0.630533
-0.41752 0.006756 0.638133
-0.440093 0.00658603 0.6484
-0.440093 0.00658603 0.6484
-0.440093 0.00658603 0.6484
-0.429418 0.00582262 0.574733
-0.429418 0.00582262 0.574733
-0.423055 0.00850634 0.6448
-0.420992 0.0092683 0.597533
-0.437539 0.0070296 0.610267
-0.441083 0.00797564 0.6812
-0.441083 0.00797564 0.6812
-0.441083 0.00797564 0.6812
-0.433513 0.00743805 0.531933
-0.435057 0.0108422 0.570733
-0.44773 0.00596846 0.641133
-0.44773 0.00596846 0.641133
-0.449609 0.00632276 0.639867
-0.449609 0.00632276 0.639867
-0.441621 0.00675551 0.635333
-0.441681 0.00611201 0.643333
-0.435674 0.00989564 0.554467
-0.435674 0.00989564 0.554467
-0.433702 0.0063516 0.672
-0.433702 0.0063516 0.672
-0.43291 0.00821722 0.5506
-0.428055 0.00646378 0.666067
-0.425191 0.00844415 0.576
-0.425191 0.00844415 0.576
-0.433302 0.00756733 0.543
-0.415384 0.00805968 0.611933
-0.415384 0.00805968 0.611933
-0.415384 0.00805968 0.611933
-0.415384 0.00805968 0.611933
-0.423977 0.00823033 0.643867
-0.423977 0.00823033 0.643867
-0.423977 0.00823033 0.643867
-0.420238 0.0087852 0.651467
-0.415165 0.0107409 0.603333
-0.424211 0.0127234 0.629267
-0.421826 0.00818965 0.657067
-0.424221 0.00851202 0.532933
-0.410918 0.0091741 0.6364
-0.41803 0.00655574 0.627267
-0.424796 0.00736375 0.704667
-0.424796 0.00736375 0.704667
-0.421472 0.00890945 0.602267
-0.411162 0.0117775 0.541667
-0.411162 0.0117775 0.541667
-0.425984 0.010316 0.585533
-0.410263 0.0106647 0.5652
-0.431012 0.00729572 0.542067
-0.439448 0.00667655 0.587733
-0.432379 0.00877198 0.6388
-0.442031 0.00493026 0.556933
-0.442031 0.00493026 0.556933
-0.442698 0.00663899 0.593133
-0.442762 0.00909739 0.560333
-0.442762 0.00909739 0.560333
-0.43306 0.00884726 0.555733
-0.444551 0.00631184 0.565333
