Energy Error Acceptance
-0.125372 0.0551782 0.655667
0.0533343 0.112421 0.574667
0.0533343 0.112421 0.574667
-0.266394 0.035475 0.560667
-0.329902 0.0330973 0.561
-0.153656 0.0506362 0.584333
-0.121123 0.141355 0.634
-0.201748 0.0731616 0.5
-0.354528 0.0253974 0.630667
-0.295861 0.0327562 0.626333
-0.295861 0.0327562 0.626333
-0.272427 0.0182184 0.585667
-0.272427 0.0182184 0.585667
-0.112002 0.0339103 0.568667
-0.112002 0.0339103 0.568667
-0.112002 0.0339103 0.568667
-0.112002 0.0339103 0.568667
-0.283284 0.0194443 0.553
-0.271518 0.0312534 0.511333
-0.271518 0.0312534 0.511333
-0.189682 0.107743 0.553
-0.18111 0.0386524 0.743
-0.18111 0.0386524 0.743
-0.18111 0.0386524 0.743
-0.21478 0.0541272 0.566
-0.21478 0.0541272 0.566
-0.21478 0.0541272 0.566
-0.215533 0.11087 0.527
-0.215533 0.11087 0.527
-0.215533 0.11087 0.527
-0.275616 0.0500047 0.588333
-0.175898 0.0953013 0.537667
-0.224964 0.0414424 0.543333
-0.224964 0.0414424 0.543333
-0.261535 0.0645539 0.581667
-0.274501 0.0392814 0.483667
-0.210684 0.0165022 0.669333
-0.210684 0.0165022 0.669333
-0.140265 0.101553 0.622333
-0.140265 0.101553 0.622333
-0.0513504 0.115463 0.569333
-0.0513504 0.115463 0.569333
-0.0513504 0.115463 0.569333
-0.0513504 0.115463 0.569333
0.136424 0.155729 0.574333
0.136424 0.155729 0.574333
0.136424 0.155729 0.574333
0.00394598 0.105163 0.522333
0.00394598 0.105163 0.522333
-0.0804514 0.10433 0.618333
-0.430859 0.0119527 0.641
-0.430859 0.0119527 0.641
-0.430859 0.0119527 0.641
-0.382436 0.0256565 0.656667
-0.223665 0.0492764 0.517333
-0.223665 0.0492764 0.517333
-0.223665 0.0492764 0.517333
-0.268651 0.0328287 0.567333
-0.268651 0.0328287 0.567333
-0.366519 0.0199148 0.466667
-0.366519 0.0199148 0.466667
-0.366519 0.0199148 0.466667
-0.387294 0.0175436 0.603333
-0.387294 0.0175436 0.603333
-0.417271 0.012948 0.636333
-0.417271 0.012948 0.636333
-0.417271 0.012948 0.636333
-0.377454 0.0181287 0.559
-0.377454 0.0181287 0.559
-0.353391 0.043146 0.573667
-0.353391 0.043146 0.573667
-0.382881 0.018784 0.678333
-0.382881 0.018784 0.678333
-0.440647 0.0144038 0.665
-0.440647 0.0144038 0.665
-0.377139 0.0222909 0.632
-0.367839 0.0262706 0.559
-0.261147 0.0712708 0.613667
-0.296864 0.0251413 0.495
-0.264403 0.0276236 0.477667
-0.324739 0.0294459 0.551333
-0.324739 0.0294459 0.551333
-0.324739 0.0294459 0.551333
-0.308187 0.0330098 0.575667
-0.308187 0.0330098 0.575667
-0.404449 0.0117453 0.587333
-0.404449 0.0117453 0.587333
-0.342888 0.0311466 0.649
-0.342888 0.0311466 0.649
-0.277681 0.0180989 0.572667
-0.277681 0.0180989 0.572667
-0.365606 0.0215674 0.482
-0.276481 0.0252779 0.545
-0.39657 0.0165147 0.537667
-0.234406 0.0221445 0.581333
-0.246163 0.0290568 0.535
-0.246163 0.0290568 0.535
-0.246163 0.0290568 0.535
-0.134504 0.092782 0.545667
-0.269392 0.0374003 0.479
