Energy Error Acceptance
-0.444551 0.00631184 0.565333
-0.451003 0.00626289 0.6056
-0.451003 0.00626289 0.6056
-0.451003 0.00626289 0.6056
-0.441655 0.00569674 0.6078
-0.441655 0.00569674 0.6078
-0.436213 0.0090628 0.674667
-0.434882 0.00658918 0.702
-0.43476 0.00654924 0.647733
-0.43476 0.00654924 0.647733
-0.405596 0.0080855 0.6374
-0.405596 0.0080855 0.6374
-0.405596 0.0080855 0.6374
-0.435677 0.00715925 0.656267
-0.416959 0.0181886 0.643133
-0.44182 0.0068954 0.602333
-0.44182 0.0068954 0.602333
-0.43705 0.00800095 0.577533
-0.433045 0.00816335 0.574133
-0.428699 0.00717494 0.596333
-0.428699 0.00717494 0.596333
-0.428963 0.00677219 0.568467
-0.433186 0.00685407 0.580467
-0.436189 0.00679493 0.599867
-0.436189 0.00679493 0.599867
-0.433756 0.00847243 0.558533
-0.433756 0.00847243 0.558533
-0.43051 0.00767487 0.552533
-0.444349 0.00546224 0.590933
-0.441426 0.00500146 0.662667
-0.441426 0.00500146 0.662667
-0.441426 0.00500146 0.662667
-0.437021 0.00638767 0.548933
-0.447572 0.00512545 0.553867
-0.43971 0.00569003 0.573667
-0.440911 0.00614543 0.6422
-0.438864 0.00682853 0.596933
-0.438298 0.00594619 0.569267
-0.420544 0.00873496 0.600867
-0.434003 0.00800487 0.608467
-0.434003 0.00800487 0.608467
-0.448201 0.0072322 0.6294
-0.448201 0.0072322 0.6294
-0.439687 0.00823747 0.670667
-0.439687 0.00823747 0.670667
-0.439687 0.00823747 0.670667
-0.439996 0.00759141 0.630867
-0.445596 0.00706022 0.607067
-0.445596 0.00706022 0.607067
-0.445596 0.00706022 0.607067
-0.445596 0.00706022 0.607067
-0.445596 0.00706022 0.607067
-0.445596 0.00706022 0.607067
-0.445596 0.00706022 0.607067
-0.445596 0.00706022 0.607067
-0.445596 0.00706022 0.607067
-0.445596 0.00706022 0.607067
-0.444776 0.00703437 0.646867
-0.44432 0.00533576 0.671467
-0.44432 0.00533576 0.671467
-0.44432 0.00533576 0.671467
-0.452126 0.00640032 0.668867
-0.452126 0.00640032 0.668867
-0.44684 0.00667502 0.5934
-0.443652 0.00641145 0.601067
-0.454192 0.00535689 0.602067
-0.454192 0.00535689 0.602067
-0.444554 0.0071464 0.568533
-0.444554 0.0071464 0.568533
-0.444554 0.0071464 0.568533
-0.446156 0.00643061 0.602133
-0.446156 0.00643061 0.602133
-0.446156 0.00643061 0.602133
-0.446156 0.00643061 0.602133
-0.444351 0.00660643 0.631
-0.447524 0.00519028 0.5646
-0.445946 0.00623586 0.672733
-0.433136 0.00990709 0.572733
-0.422915 0.00708556 0.576333
-0.434917 0.00689171 0.635
-0.436155 0.00552869 0.6672
-0.435441 0.00601701 0.5348
-0.438129 0.00621676 0.635067
-0.435667 0.00576176 0.7272
-0.443072 0.00461226 0.6962
-0.443072 0.00461226 0.6962
-0.443072 0.00461226 0.6962
-0.442242 0.00508867 0.518333
-0.442242 0.00508867 0.518333
-0.442242 0.00508867 0.518333
-0.442242 0.00508867 0.518333
-0.442242 0.00508867 0.518333
-0.442242 0.00508867 0.518333
-0.433096 0.00601981 0.591333
-0.429479 0.00755809 0.5018
-0.452156 0.00498005 0.592733
-0.452156 0.00498005 0.592733
-0.433704 0.00973477 0.619667
-0.433704 0.00973477 0.619667
-0.433704 0.00973477 0.619667
