Energy Error Acceptance
-0.443348 0.00713511 0.565
-0.442776 0.00683353 0.658267
-0.442776 0.00683353 0.658267
-0.442776 0.00683353 0.658267
-0.415949 0.00824308 0.632067
-0.434188 0.00745124 0.6292
-0.439697 0.00813968 0.581733
-0.439697 0.00813968 0.581733
-0.434231 0.0076672 0.608733
-0.434231 0.0076672 0.608733
-0.434231 0.0076672 0.608733
-0.433125 0.00811326 0.609867
-0.433125 0.00811326 0.609867
-0.417135 0.00648097 0.651533
-0.417267 0.00679573 0.665533
-0.41909 0.00992898 0.5712
-0.4434 0.00608344 0.622267
-0.44 0.00649184 0.6482
-0.44 0.00649184 0.6482
-0.44 0.00649184 0.6482
-0.44 0.00649184 0.6482
-0.424868 0.00649767 0.617667
-0.411905 0.00723395 0.6254
-0.430023 0.00591732 0.660133
-0.430023 0.00591732 0.660133
-0.430084 0.006972 0.539867
-0.41439 0.00814846 0.622133
-0.41123 0.00727266 0.656733
-0.413504 0.00815698 0.662867
-0.409924 0.00726576 0.659
-0.405714 0.00644192 0.672733
-0.419656 0.00995685 0.594467
-0.419656 0.00995685 0.594467
-0.415823 0.00715729 0.6522
-0.416702 0.00887386 0.6202
-0.416702 0.00887386 0.6202
-0.416702 0.00887386 0.6202
-0.416702 0.00887386 0.6202
-0.409924 0.00838232 0.6092
-0.425825 0.00665739 0.637133
-0.428651 0.00651836 0.6268
-0.432221 0.00705041 0.634333
-0.432221 0.00705041 0.634333
-0.424659 0.00675376 0.664
-0.426409 0.00760863 0.618333
-0.436193 0.00628375 0.6376
-0.421997 0.00716312 0.624133
-0.437651 0.00615896 0.635533
-0.437651 0.00615896 0.635533
-0.431193 0.00679239 0.654133
-0.427806 0.00745431 0.607533
-0.435573 0.0062529 0.633667
-0.428184 0.00680494 0.569467
-0.428184 0.00680494 0.569467
-0.446275 0.00657178 0.607533
-0.446275 0.00657178 0.607533
-0.446275 0.00657178 0.607533
-0.446275 0.00657178 0.607533
-0.435817 0.00687594 0.665067
-0.443724 0.00617089 0.568467
-0.433084 0.00634337 0.608133
-0.44198 0.00613931 0.674733
-0.441803 0.00566016 0.656867
-0.441803 0.00566016 0.656867
-0.447939 0.00613542 0.6588
-0.447939 0.00613542 0.6588
-0.447939 0.00613542 0.6588
-0.447939 0.00613542 0.6588
-0.447939 0.00613542 0.6588
-0.447939 0.00613542 0.6588
-0.447939 0.00613542 0.6588
-0.447939 0.00613542 0.6588
-0.447939 0.00613542 0.6588
-0.447939 0.00613542 0.6588
-0.449118 0.0061614 0.638333
-0.427601 0.00731993 0.703933
-0.441926 0.00713787 0.680867
-0.43723 0.00697746 0.659
-0.452125 0.0056206 0.599867
-0.446068 0.00782727 0.6422
-0.446068 0.00782727 0.6422
-0.446068 0.00782727 0.6422
-0.446068 0.00782727 0.6422
-0.446068 0.00782727 0.6422
-0.448265 0.00669872 0.540733
-0.447204 0.00609482 0.538267
-0.447204 0.00609482 0.538267
-0.446379 0.00602962 0.5698
-0.450274 0.00516066 0.6032
-0.450274 0.00516066 0.6032
-0.45175 0.00662115 0.570867
-0.45175 0.00662115 0.570867
-0.437774 0.0056565 0.5672
-0.438784 0.00728455 0.596467
-0.438379 0.00656838 0.6358
-0.447275 0.0059743 0.667067
-0.443797 0.00967991 0.603467
-0.443797 0.00967991 0.603467
-0.443797 0.00967991 0.603467
-0.443969 0.00649344 0.602733
