Energy Error Acceptance
-0.42152 0.00866366 0.623
-0.409752 0.00983675 0.668333
-0.393202 0.0105905 0.6425
-0.393202 0.0105905 0.6425
-0.41891 0.0115066 0.680333
-0.41891 0.0115066 0.680333
-0.432837 0.00783978 0.622833
-0.432837 0.00783978 0.622833
-0.448781 0.00907898 0.586833
-0.422818 0.0126289 0.576
-0.43844 0.00872353 0.575833
-0.427011 0.0093521 0.652
-0.427011 0.0093521 0.652
-0.427011 0.0093521 0.652
-0.446335 0.00771301 0.592667
-0.441703 0.0083856 0.599667
-0.433107 0.0169741 0.645167
-0.43777 0.0102624 0.599833
-0.43777 0.0102624 0.599833
-0.43777 0.0102624 0.599833
-0.43777 0.0102624 0.599833
-0.43777 0.0102624 0.599833
-0.43777 0.0102624 0.599833
-0.438125 0.012858 0.567
-0.403688 0.0212665 0.589833
-0.403688 0.0212665 0.589833
-0.393202 0.017914 0.5225
-0.381327 0.0167948 0.646167
-0.381327 0.0167948 0.646167
-0.436608 0.0124921 0.534
-0.436608 0.0124921 0.534
-0.436608 0.0124921 0.534
-0.436608 0.0124921 0.534
-0.436608 0.0124921 0.534
-0.436608 0.0124921 0.534
-0.436608 0.0124921 0.534
-0.436608 0.0124921 0.534
-0.436608 0.0124921 0.534
-0.436608 0.0124921 0.534
-0.436608 0.0124921 0.534
-0.436608 0.0124921 0.534
-0.404687 0.0240948 0.671333
-0.448171 0.0114634 0.569167
-0.448171 0.0114634 0.569167
-0.435064 0.0118492 0.575167
-0.420331 0.0112245 0.632167
-0.426647 0.00873197 0.687667
-0.423171 0.0133798 0.643333
-0.424739 0.0116949 0.573667
-0.424739 0.0116949 0.573667
-0.380891 0.0137369 0.639667
-0.404218 0.0132849 0.550333
-0.404218 0.0132849 0.550333
-0.404218 0.0132849 0.550333
-0.404218 0.0132849 0.550333
-0.404218 0.0132849 0.550333
-0.397631 0.0144937 0.559833
-0.352725 0.018379 0.609333
-0.352725 0.018379 0.609333
-0.387637 0.0144948 0.669667
-0.370841 0.0159289 0.672667
-0.370448 0.0239442 0.626167
-0.370448 0.0239442 0.626167
-0.370448 0.0239442 0.626167
-0.413528 0.0172604 0.614833
-0.413528 0.0172604 0.614833
-0.413528 0.0172604 0.614833
-0.413528 0.0172604 0.614833
-0.419328 0.0126955 0.596167
-0.413955 0.00959599 0.696333
-0.458387 0.00803952 0.595667
-0.458387 0.00803952 0.595667
-0.458387 0.00803952 0.595667
-0.44661 0.00775934 0.5585
-0.443333 0.0117268 0.643833
-0.445561 0.00808029 0.5195
-0.448654 0.00829941 0.5625
-0.448654 0.00829941 0.5625
-0.442732 0.00988524 0.63
-0.428184 0.0102162 0.5375
-0.450502 0.0126492 0.596833
-0.44221 0.00995749 0.552167
-0.44221 0.00995749 0.552167
-0.424492 0.00730494 0.512333
-0.438947 0.00949412 0.621833
-0.438947 0.00949412 0.621833
-0.419294 0.00924388 0.576667
-0.415516 0.0104276 0.547
-0.419965 0.0146437 0.650167
-0.387144 0.0102199 0.598333
-0.382024 0.0101999 0.596667
-0.336982 0.0139576 0.470333
-0.317919 0.0172302 0.570333
-0.315011 0.0160389 0.5345
-0.366837 0.01759 0.5165
-0.366837 0.01759 0.5165
-0.366837 0.01759 0.5165
-0.366837 0.01759 0.5165
-0.366837 0.01759 0.5165
-0.366837 0.01759 0.5165
