Energy Error Acceptance
-0.345386 0.0238562 0.628333
-0.391317 0.0189106 0.574167
-0.38492 0.0196413 0.591167
-0.355221 0.0304351 0.6195
-0.411682 0.0151224 0.619833
-0.411682 0.0151224 0.619833
-0.438996 0.0125358 0.64
-0.380695 0.0236548 0.661833
-0.380695 0.0236548 0.661833
-0.415786 0.0154327 0.611
-0.362802 0.0198157 0.570167
-0.397625 0.0263618 0.597
-0.397625 0.0263618 0.597
-0.397625 0.0263618 0.597
-0.397625 0.0263618 0.597
-0.397625 0.0263618 0.597
-0.311449 0.0315374 0.703167
-0.28173 0.0293483 0.5365
-0.303816 0.0356886 0.6485
-0.303816 0.0356886 0.6485
-0.303816 0.0356886 0.6485
-0.382509 0.0221845 0.571667
-0.408116 0.0174273 0.574833
-0.408116 0.0174273 0.574833
-0.408116 0.0174273 0.574833
-0.408116 0.0174273 0.574833
-0.430838 0.00853429 0.653333
-0.430838 0.00853429 0.653333
-0.430838 0.00853429 0.653333
-0.430838 0.00853429 0.653333
-0.435434 0.0091922 0.541667
-0.450049 0.00647487 0.708667
-0.450049 0.00647487 0.708667
-0.450049 0.00647487 0.708667
-0.435578 0.0134389 0.554
-0.436143 0.00709377 0.538833
-0.448604 0.0104044 0.630667
-0.448604 0.0104044 0.630667
-0.448604 0.0104044 0.630667
-0.402687 0.0130703 0.667167
-0.380516 0.0210457 0.543333
-0.380516 0.0210457 0.543333
-0.380516 0.0210457 0.543333
-0.380516 0.0210457 0.543333
-0.397956 0.0192056 0.601167
-0.435964 0.00955472 0.701333
-0.435964 0.00955472 0.701333
-0.435964 0.00955472 0.701333
-0.435964 0.00955472 0.701333
-0.435777 0.0100561 0.570667
-0.435777 0.0100561 0.570667
-0.435777 0.0100561 0.570667
-0.388574 0.0150399 0.621167
-0.340925 0.0126811 0.616333
-0.369483 0.0123155 0.601833
-0.369483 0.0123155 0.601833
-0.43382 0.00851757 0.6295
-0.43382 0.00851757 0.6295
-0.43382 0.00851757 0.6295
-0.443099 0.00806179 0.571167
-0.443099 0.00806179 0.571167
-0.432955 0.00759544 0.680167
-0.432955 0.00759544 0.680167
-0.428843 0.028253 0.671667
-0.45435 0.00930171 0.667833
-0.45435 0.00930171 0.667833
-0.45435 0.00930171 0.667833
-0.45435 0.00930171 0.667833
-0.45435 0.00930171 0.667833
-0.45435 0.00930171 0.667833
-0.45435 0.00930171 0.667833
-0.45435 0.00930171 0.667833
-0.458778 0.00862813 0.570833
-0.445104 0.0100662 0.621
-0.445104 0.0100662 0.621
-0.445104 0.0100662 0.621
-0.445104 0.0100662 0.621
-0.445104 0.0100662 0.621
-0.440083 0.0117175 0.6475
-0.447331 0.0107766 0.542167
-0.436503 0.0117512 0.596
-0.446649 0.0122226 0.643833
-0.436343 0.0102195 0.645333
-0.43528 0.0180384 0.582167
-0.446079 0.0105832 0.543
-0.446079 0.0105832 0.543
-0.446079 0.0105832 0.543
-0.433672 0.00967374 0.5895
-0.406295 0.0191421 0.574167
-0.440757 0.0111524 0.6675
-0.446225 0.0104128 0.597833
-0.446944 0.0108571 0.595
-0.446944 0.0108571 0.595
-0.446944 0.0108571 0.595
-0.405607 0.0196114 0.649
-0.410835 0.0114694 0.593167
-0.40934 0.0147045 0.590167
-0.367998 0.0145623 0.639667
-0.413763 0.0138044 0.614667
-0.429945 0.0109868 0.701
