Energy Error Acceptance
-0.428827 0.0128312 0.654667
-0.427707 0.00967711 0.6755
-0.435204 0.0143013 0.606667
-0.42692 0.0111366 0.569333
-0.427441 0.00924691 0.561
-0.42842 0.00868859 0.533833
-0.418903 0.013586 0.592167
-0.418903 0.013586 0.592167
-0.419458 0.00865524 0.664
-0.410362 0.0163154 0.563833
-0.410362 0.0163154 0.563833
-0.447987 0.0105027 0.6315
-0.403535 0.0137904 0.645667
-0.351201 0.0145705 0.606
-0.326309 0.0127502 0.603333
-0.29651 0.0225114 0.5985
-0.344848 0.0160828 0.590333
-0.360749 0.0232941 0.599833
-0.423792 0.0188716 0.707667
-0.423792 0.0188716 0.707667
-0.41451 0.00919211 0.622667
-0.41451 0.00919211 0.622667
-0.393999 0.0151143 0.563
-0.393999 0.0151143 0.563
-0.463256 0.00831547 0.5705
-0.463256 0.00831547 0.5705
-0.435395 0.0192859 0.665833
-0.405103 0.0197236 0.6385
-0.405103 0.0197236 0.6385
-0.405103 0.0197236 0.6385
-0.405103 0.0197236 0.6385
-0.405103 0.0197236 0.6385
-0.422354 0.0114038 0.6165
-0.422354 0.0114038 0.6165
-0.427536 0.0128451 0.639333
-0.421348 0.0115871 0.563833
-0.4427 0.0109905 0.642167
-0.4427 0.0109905 0.642167
-0.4427 0.0109905 0.642167
-0.4427 0.0109905 0.642167
-0.441171 0.0127173 0.706667
-0.417952 0.0197754 0.727333
-0.417952 0.0197754 0.727333
-0.417952 0.0197754 0.727333
-0.417952 0.0197754 0.727333
-0.44254 0.0111909 0.558
-0.441538 0.00910132 0.635167
-0.441538 0.00910132 0.635167
-0.408097 0.0168504 0.7135
-0.444038 0.0184487 0.634667
-0.444038 0.0184487 0.634667
-0.426195 0.0158946 0.572833
-0.426195 0.0158946 0.572833
-0.431688 0.00941178 0.6495
-0.445627 0.00897242 0.642833
-0.437967 0.0103845 0.527167
-0.433512 0.00953614 0.646833
-0.433512 0.00953614 0.646833
-0.433512 0.00953614 0.646833
-0.421684 0.0126784 0.538667
-0.405363 0.0108672 0.595167
-0.405363 0.0108672 0.595167
-0.405363 0.0108672 0.595167
-0.395231 0.0149965 0.656667
-0.395231 0.0149965 0.656667
-0.408199 0.0140903 0.620167
-0.409562 0.00836911 0.622333
-0.381229 0.00986657 0.562167
-0.381229 0.00986657 0.562167
-0.381229 0.00986657 0.562167
-0.421792 0.00896997 0.556333
-0.416199 0.0194717 0.515333
-0.388722 0.0258849 0.552333
-0.439736 0.0125685 0.531333
-0.433965 0.013779 0.656667
-0.433965 0.013779 0.656667
-0.377805 0.0145241 0.578
-0.388345 0.0138198 0.57
-0.400217 0.013385 0.6515
-0.400217 0.013385 0.6515
-0.443024 0.00962949 0.6495
-0.441388 0.00841263 0.560333
-0.441388 0.00841263 0.560333
-0.445353 0.0113736 0.572833
-0.441838 0.0104234 0.582167
-0.442721 0.00838243 0.656667
-0.449905 0.00942281 0.569333
-0.414907 0.0117812 0.5655
-0.386022 0.0175404 0.595833
-0.386022 0.0175404 0.595833
-0.382432 0.0104753 0.669667
-0.395407 0.0119605 0.606167
-0.407604 0.0097026 0.672167
-0.394936 0.0125861 0.596833
-0.417127 0.0105565 0.5795
-0.425054 0.00773539 0.623333
-0.443515 0.00840288 0.633833
-0.443515 0.00840288 0.633833
-0.443515 0.00840288 0.633833
-0.451176 0.00791074 0.633
