Energy Error Acceptance
-0.366837 0.01759 0.5165
-0.366837 0.01759 0.5165
-0.366837 0.01759 0.5165
-0.366837 0.01759 0.5165
-0.366837 0.01759 0.5165
-0.366837 0.01759 0.5165
-0.353161 0.012644 0.512833
-0.353161 0.012644 0.512833
-0.364504 0.0171707 0.543333
-0.409123 0.0135613 0.627167
-0.409123 0.0135613 0.627167
-0.397476 0.0143433 0.542167
-0.374387 0.0174963 0.557333
-0.347858 0.020122 0.633167
-0.404989 0.0206297 0.577667
-0.404989 0.0206297 0.577667
-0.404989 0.0206297 0.577667
-0.403757 0.0102481 0.617333
-0.377394 0.0163219 0.617
-0.396758 0.0222485 0.622833
-0.396758 0.0222485 0.622833
-0.422114 0.00845259 0.607167
-0.431916 0.0124082 0.7005
-0.444552 0.0102823 0.583
-0.431119 0.00973241 0.6625
-0.385375 0.0273609 0.5965
-0.403017 0.0174793 0.563
-0.410681 0.0137528 0.723667
-0.416137 0.0149202 0.717667
-0.450358 0.00938445 0.6585
-0.450358 0.00938445 0.6585
-0.450358 0.00938445 0.6585
-0.450358 0.00938445 0.6585
-0.450358 0.00938445 0.6585
-0.420182 0.0145149 0.668167
-0.367805 0.029683 0.593833
-0.367805 0.029683 0.593833
-0.367805 0.029683 0.593833
-0.35219 0.0318362 0.590167
-0.360833 0.0281437 0.643833
-0.361235 0.0217965 0.473167
-0.406339 0.0191683 0.636833
-0.361884 0.0285507 0.691
-0.401939 0.0146719 0.552833
-0.397165 0.021761 0.612
-0.397165 0.021761 0.612
-0.397165 0.021761 0.612
-0.397165 0.021761 0.612
-0.402158 0.0124487 0.633167
-0.425563 0.0102986 0.738
-0.384879 0.0218986 0.579
-0.419883 0.0120801 0.648667
-0.397716 0.0199664 0.735
-0.402353 0.0146921 0.612667
-0.446521 0.00865235 0.5605
-0.401583 0.0117928 0.652
-0.365998 0.0191376 0.605833
-0.403406 0.0142827 0.729667
-0.403406 0.0142827 0.729667
-0.403406 0.0142827 0.729667
-0.43762 0.00904491 0.569
-0.436839 0.00822397 0.6745
-0.436839 0.00822397 0.6745
-0.428256 0.0114213 0.6475
-0.387799 0.0127954 0.663833
-0.366626 0.0166928 0.599167
-0.381934 0.0128451 0.619667
-0.370491 0.0188454 0.589833
-0.386314 0.0118586 0.641
-0.405594 0.011584 0.642667
-0.406278 0.01281 0.662833
-0.375854 0.0119573 0.646
-0.356586 0.0182558 0.573833
-0.345473 0.0201234 0.577167
-0.345473 0.0201234 0.577167
-0.36418 0.0175198 0.617
-0.43674 0.0138263 0.646667
-0.43674 0.0138263 0.646667
-0.448527 0.0101651 0.566167
-0.448527 0.0101651 0.566167
-0.414434 0.0124565 0.597833
-0.439478 0.00932166 0.580333
-0.403464 0.0196619 0.5435
-0.396535 0.0105268 0.505833
-0.398289 0.00753453 0.598
-0.405278 0.00991663 0.5665
-0.436876 0.00922376 0.5515
-0.417487 0.00864805 0.652833
-0.439615 0.00964309 0.5155
-0.446116 0.00902484 0.627167
-0.444521 0.00800955 0.568667
-0.444521 0.00800955 0.568667
-0.444521 0.00800955 0.568667
-0.432294 0.0117431 0.6665
-0.432294 0.0117431 0.6665
-0.4355 0.00904074 0.637833
-0.451874 0.0121135 0.6975
-0.451874 0.0121135 0.6975
-0.444314 0.0071576 0.6795
-0.440355 0.00935776 0.626667
