Energy Error Acceptance
-0.453228 0.00509054 0.668467
-0.453228 0.00509054 0.668467
-0.429607 0.00663648 0.695267
-0.427737 0.00778332 0.572467
-0.450217 0.00518316 0.682667
-0.450217 0.00518316 0.682667
-0.450217 0.00518316 0.682667
-0.445759 0.00634045 0.668533
-0.443069 0.00441106 0.5984
-0.441461 0.00639726 0.5284
-0.442269 0.00552861 0.6608
-0.432084 0.00687054 0.596467
-0.412375 0.00801172 0.671333
-0.412375 0.00801172 0.671333
-0.435352 0.00686886 0.560267
-0.435352 0.00686886 0.560267
-0.435352 0.00686886 0.560267
-0.398743 0.0070148 0.5512
-0.398395 0.00870085 0.667333
-0.413921 0.00807647 0.697467
-0.413921 0.00807647 0.697467
-0.413921 0.00807647 0.697467
-0.413921 0.00807647 0.697467
-0.41286 0.00961072 0.613
-0.428334 0.00616729 0.526067
-0.424532 0.00537406 0.535267
-0.424532 0.00537406 0.535267
-0.424532 0.00537406 0.535267
-0.425302 0.00673172 0.618133
-0.407423 0.00674478 0.6696
-0.412953 0.0064176 0.5856
-0.38765 0.00723811 0.647
-0.396923 0.00661713 0.630333
-0.407894 0.0057682 0.547133
-0.425769 0.00522305 0.617333
-0.432367 0.00627491 0.527067
-0.432367 0.00627491 0.527067
-0.410354 0.00824476 0.635933
-0.440174 0.00643346 0.665867
-0.437681 0.00879121 0.566667
-0.443405 0.00609792 0.643933
-0.430452 0.00899566 0.5568
-0.430452 0.00899566 0.5568
-0.44249 0.00785948 0.559333
-0.436612 0.00880862 0.5984
-0.442686 0.00677665 0.597933
-0.442686 0.00677665 0.597933
-0.435912 0.00703008 0.605467
-0.426076 0.00858965 0.629867
-0.395419 0.0147236 0.661733
-0.400967 0.0157104 0.6462
-0.414354 0.00969589 0.499
-0.414354 0.00969589 0.499
-0.422802 0.00764934 0.529533
-0.422802 0.00764934 0.529533
-0.422802 0.00764934 0.529533
-0.427214 0.0103549 0.611467
-0.427214 0.0103549 0.611467
-0.427214 0.0103549 0.611467
-0.431471 0.00826382 0.554133
-0.432506 0.00741961 0.519
-0.432506 0.00741961 0.519
-0.452656 0.0067413 0.663
-0.445093 0.0070093 0.710867
-0.447061 0.00538462 0.535467
-0.447061 0.00538462 0.535467
-0.435498 0.00720506 0.553733
-0.435498 0.00720506 0.553733
-0.446602 0.00548933 0.597733
-0.448922 0.0054304 0.667333
-0.448922 0.0054304 0.667333
-0.448922 0.0054304 0.667333
-0.448922 0.0054304 0.667333
-0.448922 0.0054304 0.667333
-0.448922 0.0054304 0.667333
-0.448922 0.0054304 0.667333
-0.448922 0.0054304 0.667333
-0.448922 0.0054304 0.667333
-0.448922 0.0054304 0.667333
-0.448922 0.0054304 0.667333
-0.448922 0.0054304 0.667333
-0.437524 0.0104869 0.605267
-0.437984 0.00606562 0.5366
-0.445641 0.00565198 0.671333
-0.441627 0.00657043 0.567133
-0.441627 0.00657043 0.567133
-0.441627 0.00657043 0.567133
-0.441627 0.00657043 0.567133
-0.436603 0.0070704 0.608467
-0.436603 0.0070704 0.608467
-0.436603 0.0070704 0.608467
-0.436603 0.0070704 0.608467
-0.434744 0.00697126 0.576067
-0.441205 0.00600234 0.605067
-0.43516 0.00604599 0.6152
-0.43516 0.00604599 0.6152
-0.436813 0.00627455 0.659333
-0.436813 0.00627455 0.659333
-0.439015 0.00736195 0.671267
-0.439015 0.00736195 0.671267
