#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
             1 -1.827467e-02 -1.827467e-02  0.000000e+00
             2 -1.504000e-03 -9.889333e-03  5.929326e-03
             3  2.117333e-03 -5.887111e-03  5.128724e-03
             4 -1.754667e-03 -4.854000e-03  3.949226e-03
             5 -1.422400e-02 -6.728000e-03  3.576477e-03
             6  1.531467e-02 -3.054222e-03  4.486644e-03
             7 -1.118667e-02 -4.216000e-03  3.993279e-03
             8 -3.610667e-03 -4.140333e-03  3.494836e-03
             9 -2.180267e-02 -6.102815e-03  3.615782e-03
            10 -1.802133e-02 -7.294667e-03  3.445040e-03
            11 -5.008000e-03 -7.086788e-03  3.138120e-03
            12  1.709867e-02 -5.071333e-03  3.463876e-03
            13  1.378667e-03 -4.575179e-03  3.232763e-03
            14  1.296000e-02 -3.322667e-03  3.235404e-03
            15 -8.594667e-03 -3.674133e-03  3.038741e-03
            16  1.841867e-02 -2.293333e-03  3.146938e-03
            17  8.096000e-03 -1.682196e-03  3.020583e-03
            18 -3.155467e-02 -3.341778e-03  3.277119e-03
            19  4.576000e-03 -2.925053e-03  3.131023e-03
            20 -1.547733e-02 -3.552667e-03  3.036723e-03
            21  3.936000e-03 -3.196063e-03  2.912980e-03
            22 -7.560000e-03 -3.394424e-03  2.787317e-03
            23  1.918400e-02 -2.412754e-03  2.833730e-03
            24  1.795733e-02 -1.564000e-03  2.839923e-03
            25 -1.162400e-02 -1.966400e-03  2.754688e-03
            26 -4.488000e-03 -2.063385e-03  2.650445e-03
            27 -8.272000e-03 -2.293333e-03  2.562236e-03
            28 -1.965067e-02 -2.913238e-03  2.544612e-03
            29 -1.597333e-03 -2.867862e-03  2.457272e-03
            30 -1.206667e-02 -3.174489e-03  2.394417e-03
            31 -1.238133e-02 -3.471484e-03  2.335524e-03
            32 -1.843467e-02 -3.939083e-03  2.308874e-03
            33 -3.298667e-03 -3.919677e-03  2.238990e-03
            34  6.605333e-03 -3.610118e-03  2.194432e-03
            35 -4.442667e-03 -3.633905e-03  2.131863e-03
            36  9.776000e-03 -3.261407e-03  2.104936e-03
            37 -1.576000e-03 -3.215856e-03  2.048539e-03
            38 -2.105600e-02 -3.685333e-03  2.047720e-03
            39  1.156267e-02 -3.294359e-03  2.032196e-03
            40 -4.130667e-03 -3.315267e-03  1.981499e-03
            41 -5.984000e-03 -3.380358e-03  1.934239e-03
            42 -3.200000e-03 -3.376063e-03  1.888190e-03
            43  1.254667e-02 -3.005767e-03  1.880238e-03
            44  8.584000e-03 -2.742364e-03  1.855864e-03
            45  2.800000e-04 -2.675200e-03  1.815837e-03
            46  5.581333e-03 -2.495710e-03  1.785211e-03
            47 -1.893333e-02 -2.845447e-03  1.781157e-03
            48  4.504000e-03 -2.692333e-03  1.750618e-03
            49 -1.268800e-02 -2.896327e-03  1.726736e-03
            50 -8.533333e-05 -2.840107e-03  1.693116e-03
            51 -6.320000e-04 -2.796810e-03  1.660471e-03
            52  1.398933e-02 -2.474000e-03  1.659621e-03
            53 -6.778667e-03 -2.555220e-03  1.630293e-03
            54 -6.133333e-03 -2.621481e-03  1.601449e-03
            55 -9.970667e-03 -2.755103e-03  1.577896e-03
            56  7.200000e-05 -2.704619e-03  1.550527e-03
            57 -1.624000e-03 -2.685661e-03  1.523441e-03
            58  1.554667e-03 -2.612552e-03  1.498928e-03
            59 -7.325333e-03 -2.692429e-03  1.475649e-03
            60  2.914667e-03 -2.598978e-03  1.454011e-03
            61  1.412533e-02 -2.324809e-03  1.455794e-03
            62  9.845333e-03 -2.128516e-03  1.445486e-03
            63  3.936000e-03 -2.032254e-03  1.425744e-03
            64 -7.200000e-04 -2.011750e-03  1.403614e-03
            65  1.052000e-02 -1.818954e-03  1.395198e-03
            66 -3.178400e-02 -2.272970e-03  1.446044e-03
            67 -1.702667e-02 -2.493174e-03  1.441131e-03
            68 -3.813333e-04 -2.462118e-03  1.420272e-03
            69 -1.179467e-02 -2.597372e-03  1.406114e-03
            70 -6.936000e-03 -2.659352e-03  1.387392e-03
            71  2.267467e-02 -2.302535e-03  1.412990e-03
            72 -1.317333e-03 -2.288852e-03  1.393432e-03
            73 -1.403733e-02 -2.449790e-03  1.383606e-03
            74  1.837333e-03 -2.391856e-03  1.366121e-03
            75  7.866667e-03 -2.255076e-03  1.354737e-03
            76 -1.427200e-02 -2.413193e-03  1.346107e-03
            77  1.308267e-02 -2.211948e-03  1.343584e-03
            78  1.194133e-02 -2.030496e-03  1.338555e-03
            79 -2.666667e-03 -2.038549e-03  1.321636e-03
            80  1.858400e-02 -1.780767e-03  1.330017e-03
            81  2.757333e-02 -1.418370e-03  1.362075e-03
            82 -1.544533e-02 -1.589431e-03  1.356163e-03
            83  5.269333e-03 -1.506795e-03  1.342339e-03
            84  8.800000e-05 -1.487810e-03  1.326493e-03
            85 -7.018667e-03 -1.552878e-03  1.312482e-03
            86 -1.344267e-02 -1.691132e-03  1.304482e-03
            87 -3.584000e-03 -1.712889e-03  1.289670e-03
            88 -1.606400e-02 -1.875970e-03  1.285284e-03
            89  5.674667e-03 -1.791131e-03  1.273639e-03
            90  6.600000e-03 -1.697896e-03  1.262896e-03
            91  2.425867e-02 -1.412659e-03  1.280825e-03
            92  1.336000e-02 -1.252087e-03  1.276928e-03
            93  1.821333e-02 -1.042781e-03  1.280237e-03
            94  4.173333e-03 -9.872908e-04  1.267819e-03
            95  2.810667e-02 -6.810386e-04  1.290933e-03
            96 -1.888000e-03 -6.936111e-04  1.277547e-03
            97 -4.922667e-03 -7.372096e-04  1.265120e-03
            98 -1.003733e-02 -8.321088e-04  1.255765e-03
            99  1.892267e-02 -6.325657e-04  1.258834e-03
           100  2.809867e-02 -3.452533e-04  1.278613e-03
