#     BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
             1  3.811702e-01  3.811702e-01  0.000000e+00
             2  3.890691e-01  3.851196e-01  2.792697e-03
             3  4.049289e-01  3.917227e-01  5.703811e-03
             4  4.004958e-01  3.939160e-01  4.680587e-03
             5  3.865882e-01  3.924504e-01  3.967285e-03
             6  3.860930e-01  3.913908e-01  3.444660e-03
             7  3.782606e-01  3.895151e-01  3.425411e-03
             8  3.946061e-01  3.901515e-01  3.055774e-03
             9  3.867558e-01  3.897742e-01  2.739438e-03
            10  3.834463e-01  3.891414e-01  2.537525e-03
            11  3.921921e-01  3.894187e-01  2.321947e-03
            12  3.887578e-01  3.893636e-01  2.129105e-03
            13  3.774693e-01  3.884487e-01  2.152963e-03
            14  3.895491e-01  3.885273e-01  2.000614e-03
            15  3.899223e-01  3.886203e-01  1.869401e-03
            16  3.948565e-01  3.890101e-01  1.792735e-03
            17  3.820122e-01  3.885984e-01  1.733896e-03
            18  3.829617e-01  3.882853e-01  1.665607e-03
            19  3.833247e-01  3.880242e-01  1.598275e-03
            20  4.001547e-01  3.886307e-01  1.629387e-03
            21  3.936425e-01  3.888694e-01  1.569178e-03
            22  3.827147e-01  3.885896e-01  1.522585e-03
            23  3.859531e-01  3.884750e-01  1.460694e-03
            24  3.953172e-01  3.887601e-01  1.427382e-03
            25  3.788544e-01  3.883638e-01  1.424220e-03
            26  3.823357e-01  3.881320e-01  1.388186e-03
            27  3.934202e-01  3.883279e-01  1.350518e-03
            28  3.869965e-01  3.882803e-01  1.303122e-03
            29  3.874319e-01  3.882510e-01  1.258515e-03
            30  3.903672e-01  3.883216e-01  1.218539e-03
            31  3.959624e-01  3.885681e-01  1.203902e-03
            32  3.875147e-01  3.885351e-01  1.166730e-03
            33  3.918210e-01  3.886347e-01  1.135615e-03
            34  3.850367e-01  3.885289e-01  1.107134e-03
            35  3.895462e-01  3.885580e-01  1.075884e-03
            36  3.840470e-01  3.884327e-01  1.053269e-03
            37  3.929833e-01  3.885556e-01  1.031958e-03
            38  3.960461e-01  3.887528e-01  1.023454e-03
            39  3.987104e-01  3.890081e-01  1.028567e-03
            40  3.844149e-01  3.888933e-01  1.009243e-03
            41  3.877641e-01  3.888657e-01  9.850028e-04
            42  3.850639e-01  3.887752e-01  9.657006e-04
            43  3.883157e-01  3.887645e-01  9.433016e-04
            44  3.830722e-01  3.886351e-01  9.306921e-04
            45  3.936036e-01  3.887456e-01  9.165358e-04
            46  3.769432e-01  3.884890e-01  9.318314e-04
            47  3.815645e-01  3.883417e-01  9.235787e-04
            48  3.885636e-01  3.883463e-01  9.043491e-04
            49  3.866000e-01  3.883106e-01  8.865949e-04
            50  3.821626e-01  3.881877e-01  8.773483e-04
            51  3.910685e-01  3.882442e-01  8.619619e-04
            52  3.905161e-01  3.882879e-01  8.464923e-04
            53  3.965826e-01  3.884444e-01  8.448647e-04
            54  3.852979e-01  3.883861e-01  8.312258e-04
            55  3.763732e-01  3.881677e-01  8.443209e-04
            56  3.818341e-01  3.880546e-01  8.367845e-04
            57  3.885970e-01  3.880641e-01  8.221581e-04
            58  3.960746e-01  3.882022e-01  8.195013e-04
            59  3.977393e-01  3.883639e-01  8.213989e-04
            60  3.956663e-01  3.884856e-01  8.166758e-04
            61  3.879411e-01  3.884766e-01  8.033364e-04
            62  3.843995e-01  3.884109e-01  7.930664e-04
            63  3.896420e-01  3.884304e-01  7.807188e-04
            64  3.748243e-01  3.882178e-01  7.969404e-04
            65  3.948219e-01  3.883194e-01  7.911297e-04
            66  3.915218e-01  3.883679e-01  7.806294e-04
            67  3.889185e-01  3.883762e-01  7.690214e-04
            68  3.915245e-01  3.884225e-01  7.591047e-04
            69  3.908294e-01  3.884573e-01  7.489043e-04
            70  3.873791e-01  3.884419e-01  7.383641e-04
            71  3.951412e-01  3.885363e-01  7.339687e-04
            72  3.882347e-01  3.885321e-01  7.237867e-04
            73  3.822415e-01  3.884459e-01  7.189833e-04
            74  3.950647e-01  3.885354e-01  7.148090e-04
            75  3.967268e-01  3.886446e-01  7.135735e-04
            76  3.819140e-01  3.885560e-01  7.096586e-04
            77  3.872862e-01  3.885395e-01  7.006339e-04
            78  3.848523e-01  3.884923e-01  6.932443e-04
            79  3.808057e-01  3.883950e-01  6.912633e-04
            80  3.851235e-01  3.883541e-01  6.838310e-04
            81  4.107379e-01  3.886304e-01  7.290906e-04
            82  3.912407e-01  3.886623e-01  7.208939e-04
            83  3.883490e-01  3.886585e-01  7.122183e-04
            84  3.913433e-01  3.886904e-01  7.044563e-04
            85  3.965388e-01  3.887828e-01  7.021937e-04
            86  3.956990e-01  3.888632e-01  6.986187e-04
            87  3.920003e-01  3.888993e-01  6.915185e-04
            88  3.868514e-01  3.888760e-01  6.840518e-04
            89  3.918253e-01  3.889091e-01  6.771680e-04
            90  3.885415e-01  3.889050e-01  6.696562e-04
            91  3.812188e-01  3.888206e-01  6.676029e-04
            92  3.906772e-01  3.888407e-01  6.606513e-04
            93  3.846265e-01  3.887954e-01  6.550997e-04
            94  3.826656e-01  3.887302e-01  6.513682e-04
            95  4.009665e-01  3.888590e-01  6.571233e-04
            96  4.057975e-01  3.890355e-01  6.735498e-04
            97  3.765405e-01  3.889067e-01  6.788118e-04
            98  3.980478e-01  3.889999e-01  6.782635e-04
            99  3.824634e-01  3.889339e-01  6.746184e-04
           100  3.931073e-01  3.889756e-01  6.691618e-04
