# DISTANCE:     AVE_GOFR:        ERROR:
  1.282482e-02  0.000000e+00  0.000000e+00
  3.847446e-02  0.000000e+00  0.000000e+00
  6.412410e-02  0.000000e+00  0.000000e+00
  8.977374e-02  0.000000e+00  0.000000e+00
  1.154234e-01  0.000000e+00  0.000000e+00
  1.410730e-01  0.000000e+00  0.000000e+00
  1.667227e-01  0.000000e+00  0.000000e+00
  1.923723e-01  0.000000e+00  0.000000e+00
  2.180219e-01  0.000000e+00  0.000000e+00
  2.436716e-01  0.000000e+00  0.000000e+00
  2.693212e-01  0.000000e+00  0.000000e+00
  2.949709e-01  0.000000e+00  0.000000e+00
  3.206205e-01  0.000000e+00  0.000000e+00
  3.462701e-01  0.000000e+00  0.000000e+00
  3.719198e-01  0.000000e+00  0.000000e+00
  3.975694e-01  0.000000e+00  0.000000e+00
  4.232190e-01  0.000000e+00  0.000000e+00
  4.488687e-01  0.000000e+00  0.000000e+00
  4.745183e-01  0.000000e+00  0.000000e+00
  5.001680e-01  0.000000e+00  0.000000e+00
  5.258176e-01  0.000000e+00  0.000000e+00
  5.514672e-01  0.000000e+00  0.000000e+00
  5.771169e-01  0.000000e+00  0.000000e+00
  6.027665e-01  0.000000e+00  0.000000e+00
  6.284162e-01  0.000000e+00  0.000000e+00
  6.540658e-01  0.000000e+00  0.000000e+00
  6.797154e-01  0.000000e+00  0.000000e+00
  7.053651e-01  0.000000e+00  0.000000e+00
  7.310147e-01  0.000000e+00  0.000000e+00
  7.566644e-01  0.000000e+00  0.000000e+00
  7.823140e-01  0.000000e+00  0.000000e+00
  8.079636e-01  0.000000e+00  0.000000e+00
  8.336133e-01  0.000000e+00  0.000000e+00
  8.592629e-01  0.000000e+00  0.000000e+00
  8.849126e-01  1.766854e-03  6.213432e-04
  9.105622e-01  2.323507e-02  2.005456e-03
  9.362118e-01  1.602576e-01  4.589328e-03
  9.618615e-01  5.772298e-01  1.079649e-02
  9.875111e-01  1.227622e+00  1.843232e-02
  1.013161e+00  1.885346e+00  2.128359e-02
  1.038810e+00  2.371653e+00  2.251060e-02
  1.064460e+00  2.564855e+00  2.240030e-02
  1.090110e+00  2.546285e+00  2.099893e-02
  1.115759e+00  2.382183e+00  1.885048e-02
  1.141409e+00  2.170095e+00  1.792083e-02
  1.167059e+00  1.951585e+00  2.226894e-02
  1.192708e+00  1.773702e+00  2.237063e-02
  1.218358e+00  1.565186e+00  1.646310e-02
  1.244008e+00  1.405196e+00  1.638080e-02
  1.269657e+00  1.224134e+00  1.324974e-02
  1.295307e+00  1.091287e+00  1.626003e-02
  1.320956e+00  1.008287e+00  1.110251e-02
  1.346606e+00  9.478458e-01  1.015985e-02
  1.372256e+00  8.707459e-01  1.026337e-02
  1.397905e+00  8.082282e-01  9.837871e-03
  1.423555e+00  7.683685e-01  9.410991e-03
  1.449205e+00  7.422750e-01  9.270698e-03
  1.474854e+00  7.211082e-01  1.062761e-02
  1.500504e+00  6.981568e-01  1.061404e-02
  1.526154e+00  6.789921e-01  7.821340e-03
  1.551803e+00  6.648437e-01  7.888126e-03
  1.577453e+00  6.674763e-01  7.131748e-03
  1.603102e+00  6.765391e-01  1.010143e-02
  1.628752e+00  6.802791e-01  9.196027e-03
  1.654402e+00  7.017186e-01  9.681238e-03
  1.680051e+00  7.262572e-01  8.606956e-03
  1.705701e+00  7.661276e-01  8.266619e-03
  1.731351e+00  7.953274e-01  8.045023e-03
  1.757000e+00  8.106840e-01  8.490663e-03
  1.782650e+00  8.606936e-01  8.944356e-03
  1.808300e+00  9.095247e-01  8.000813e-03
  1.833949e+00  9.561619e-01  8.528545e-03
  1.859599e+00  9.662713e-01  8.326883e-03
  1.885248e+00  1.011494e+00  9.483379e-03
  1.910898e+00  1.067063e+00  9.573452e-03
  1.936548e+00  1.098364e+00  9.603436e-03
  1.962197e+00  1.134576e+00  8.412339e-03
  1.987847e+00  1.166261e+00  9.428708e-03
  2.013497e+00  1.188818e+00  8.066848e-03
  2.039146e+00  1.199907e+00  9.171746e-03
  2.064796e+00  1.220126e+00  9.428948e-03
  2.090446e+00  1.225244e+00  7.414226e-03
  2.116095e+00  1.208736e+00  9.191974e-03
  2.141745e+00  1.188065e+00  8.652860e-03
  2.167395e+00  1.161066e+00  9.626539e-03
  2.193044e+00  1.146461e+00  7.647960e-03
  2.218694e+00  1.119540e+00  8.081035e-03
  2.244343e+00  1.094248e+00  7.910494e-03
  2.269993e+00  1.060120e+00  8.181331e-03
  2.295643e+00  1.019374e+00  8.283660e-03
  2.321292e+00  9.827640e-01  7.309447e-03
  2.346942e+00  9.774565e-01  7.231913e-03
  2.372592e+00  9.618503e-01  6.671754e-03
  2.398241e+00  9.551053e-01  6.149271e-03
  2.423891e+00  9.306674e-01  6.498824e-03
  2.449541e+00  9.086205e-01  6.723916e-03
  2.475190e+00  9.097275e-01  7.398503e-03
  2.500840e+00  8.968892e-01  6.721354e-03
  2.526489e+00  8.943495e-01  6.114322e-03
  2.552139e+00  8.927528e-01  6.503683e-03
