#     BLOCK:  ACTUAL_PE:     PE_AVE:      ERROR:
             1 -5.535967e+00 -5.535967e+00  0.000000e+00
             2 -5.407860e+00 -5.471914e+00  4.529250e-02
             3 -5.412149e+00 -5.451992e+00  3.429746e-02
             4 -5.549815e+00 -5.476448e+00  3.332022e-02
             5 -5.459437e+00 -5.473046e+00  2.682931e-02
             6 -5.551675e+00 -5.486150e+00  2.535717e-02
             7 -5.490879e+00 -5.486826e+00  2.174371e-02
             8 -5.423468e+00 -5.478906e+00  2.041718e-02
             9 -5.429813e+00 -5.473451e+00  1.886320e-02
            10 -5.430576e+00 -5.469164e+00  1.745736e-02
            11 -5.456094e+00 -5.467976e+00  1.591071e-02
            12 -5.496390e+00 -5.470344e+00  1.475997e-02
            13 -5.478281e+00 -5.470954e+00  1.363721e-02
            14 -5.431548e+00 -5.468139e+00  1.295035e-02
            15 -5.374213e+00 -5.461878e+00  1.351632e-02
            16 -5.435362e+00 -5.460220e+00  1.277274e-02
            17 -5.430580e+00 -5.458477e+00  1.213983e-02
            18 -5.488871e+00 -5.460165e+00  1.158223e-02
            19 -5.458263e+00 -5.460065e+00  1.097307e-02
            20 -5.494508e+00 -5.461787e+00  1.055869e-02
            21 -5.505644e+00 -5.463876e+00  1.026035e-02
            22 -5.468239e+00 -5.464074e+00  9.795891e-03
            23 -5.524726e+00 -5.466711e+00  9.718447e-03
            24 -5.358359e+00 -5.462197e+00  1.030896e-02
            25 -5.440076e+00 -5.461312e+00  9.934498e-03
            26 -5.382968e+00 -5.458298e+00  9.998938e-03
            27 -5.484530e+00 -5.459270e+00  9.675691e-03
            28 -5.548425e+00 -5.462454e+00  9.840110e-03
            29 -5.406621e+00 -5.460529e+00  9.687309e-03
            30 -5.501169e+00 -5.461884e+00  9.458642e-03
            31 -5.520848e+00 -5.463786e+00  9.342816e-03
            32 -5.471388e+00 -5.464023e+00  9.053873e-03
            33 -5.424063e+00 -5.462812e+00  8.860120e-03
            34 -5.462968e+00 -5.462817e+00  8.599529e-03
            35 -5.526603e+00 -5.464639e+00  8.544757e-03
            36 -5.459020e+00 -5.464483e+00  8.308829e-03
            37 -5.437333e+00 -5.463749e+00  8.116603e-03
            38 -5.451012e+00 -5.463414e+00  7.909927e-03
            39 -5.458570e+00 -5.463290e+00  7.708083e-03
            40 -5.441446e+00 -5.462744e+00  7.534700e-03
            41 -5.463025e+00 -5.462751e+00  7.350930e-03
            42 -5.443050e+00 -5.462282e+00  7.190859e-03
            43 -5.301701e+00 -5.458547e+00  7.934292e-03
            44 -5.403010e+00 -5.457285e+00  7.853723e-03
            45 -5.454564e+00 -5.457225e+00  7.679428e-03
            46 -5.478795e+00 -5.457694e+00  7.526787e-03
            47 -5.441902e+00 -5.457358e+00  7.374138e-03
            48 -5.373078e+00 -5.455602e+00  7.426604e-03
            49 -5.489473e+00 -5.456293e+00  7.307140e-03
            50 -5.372960e+00 -5.454626e+00  7.348611e-03
