#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
             1  5.188797e+00  5.188797e+00  0.000000e+00
             2  5.441268e+00  5.315032e+00  8.926192e-02
             3  5.320938e+00  5.317001e+00  5.952965e-02
             4  5.592285e+00  5.385822e+00  7.446890e-02
             5  5.102170e+00  5.329092e+00  7.825507e-02
             6  5.123577e+00  5.294839e+00  7.232127e-02
             7  5.149546e+00  5.274083e+00  6.489984e-02
             8  5.115268e+00  5.254231e+00  5.974646e-02
             9  5.231017e+00  5.251652e+00  5.316361e-02
            10  4.851458e+00  5.211632e+00  6.107993e-02
            11  5.259705e+00  5.216003e+00  5.568334e-02
            12  5.027930e+00  5.200330e+00  5.320300e-02
            13  4.865507e+00  5.174574e+00  5.499237e-02
            14  4.832190e+00  5.150118e+00  5.624004e-02
            15  5.211198e+00  5.154190e+00  5.263791e-02
            16  4.769101e+00  5.130122e+00  5.457378e-02
            17  4.868627e+00  5.114740e+00  5.348742e-02
            18  5.061388e+00  5.111776e+00  5.059796e-02
            19  5.037577e+00  5.107871e+00  4.808538e-02
            20  5.073128e+00  5.106134e+00  4.571247e-02
            21  5.075287e+00  5.104665e+00  4.355928e-02
            22  5.649902e+00  5.129448e+00  4.811593e-02
            23  4.966919e+00  5.122382e+00  4.653995e-02
            24  5.232506e+00  5.126970e+00  4.482641e-02
            25  5.434076e+00  5.139255e+00  4.468484e-02
            26  4.920372e+00  5.130836e+00  4.375203e-02
            27  4.868090e+00  5.121105e+00  4.320025e-02
            28  5.140921e+00  5.121813e+00  4.166319e-02
            29  5.078294e+00  5.120312e+00  4.025354e-02
            30  5.785177e+00  5.142474e+00  4.459725e-02
            31  4.841503e+00  5.132765e+00  4.420279e-02
            32  4.867553e+00  5.124477e+00  4.359150e-02
            33  5.078421e+00  5.123082e+00  4.229288e-02
            34  4.982632e+00  5.118951e+00  4.125022e-02
            35  5.178961e+00  5.120665e+00  4.010726e-02
            36  4.949641e+00  5.115915e+00  3.927352e-02
            37  5.245915e+00  5.119428e+00  3.836892e-02
            38  5.216600e+00  5.121985e+00  3.744432e-02
            39  5.240811e+00  5.125032e+00  3.660796e-02
            40  4.963257e+00  5.120988e+00  3.591547e-02
            41  5.614285e+00  5.133020e+00  3.699994e-02
            42  4.953590e+00  5.128747e+00  3.636479e-02
            43  5.210350e+00  5.130645e+00  3.556858e-02
            44  4.756116e+00  5.122133e+00  3.576422e-02
            45  5.024730e+00  5.119969e+00  3.503490e-02
            46  5.279086e+00  5.123428e+00  3.444361e-02
            47  5.297674e+00  5.127135e+00  3.390970e-02
            48  5.313043e+00  5.131008e+00  3.342370e-02
            49  4.784159e+00  5.123930e+00  3.348275e-02
            50  5.418164e+00  5.129814e+00  3.332621e-02
            51  5.022307e+00  5.127706e+00  3.273936e-02
            52  5.145903e+00  5.128056e+00  3.211162e-02
            53  5.314132e+00  5.131567e+00  3.169709e-02
            54  5.365920e+00  5.135907e+00  3.140580e-02
            55  5.408130e+00  5.140856e+00  3.122237e-02
            56  5.245208e+00  5.142720e+00  3.072038e-02
            57  5.446594e+00  5.148051e+00  3.064051e-02
            58  5.126499e+00  5.147679e+00  3.011448e-02
            59  5.215501e+00  5.148829e+00  2.962600e-02
            60  5.206980e+00  5.149798e+00  2.914808e-02
            61  5.109372e+00  5.149135e+00  2.867777e-02
            62  5.095836e+00  5.148276e+00  2.822811e-02
            63  5.208974e+00  5.149239e+00  2.779648e-02
            64  5.026879e+00  5.147327e+00  2.742784e-02
            65  5.242743e+00  5.148795e+00  2.704512e-02
            66  5.180832e+00  5.149281e+00  2.663970e-02
            67  5.914882e+00  5.160708e+00  2.858797e-02
            68  4.983254e+00  5.158098e+00  2.828642e-02
            69  5.014427e+00  5.156016e+00  2.795300e-02
            70  5.201914e+00  5.156671e+00  2.756136e-02
            71  5.849454e+00  5.166429e+00  2.884873e-02
            72  5.262194e+00  5.167759e+00  2.847870e-02
            73  5.037167e+00  5.165970e+00  2.814471e-02
            74  5.111177e+00  5.165230e+00  2.777412e-02
            75  5.021138e+00  5.163308e+00  2.747016e-02
            76  5.127706e+00  5.162840e+00  2.711271e-02
            77  4.895412e+00  5.159367e+00  2.698213e-02
            78  5.007084e+00  5.157415e+00  2.670674e-02
            79  5.037215e+00  5.155893e+00  2.641199e-02
            80  5.096543e+00  5.155151e+00  2.609225e-02
            81  5.424489e+00  5.158476e+00  2.598114e-02
            82  4.914090e+00  5.155496e+00  2.583467e-02
            83  5.015878e+00  5.153814e+00  2.557811e-02
            84  4.851533e+00  5.150215e+00  2.552550e-02
            85  5.003144e+00  5.148485e+00  2.528377e-02
            86  5.469014e+00  5.152212e+00  2.526299e-02
            87  5.019748e+00  5.150689e+00  2.501845e-02
            88  5.292900e+00  5.152306e+00  2.478629e-02
            89  5.143207e+00  5.152203e+00  2.450800e-02
            90  5.233911e+00  5.153111e+00  2.425250e-02
            91  5.225941e+00  5.153911e+00  2.399919e-02
            92  4.880372e+00  5.150938e+00  2.392180e-02
            93  5.672393e+00  5.156545e+00  2.431281e-02
            94  5.001042e+00  5.154891e+00  2.411038e-02
            95  5.514698e+00  5.158678e+00  2.415223e-02
            96  5.395428e+00  5.161145e+00  2.402623e-02
            97  5.573602e+00  5.165397e+00  2.415187e-02
            98  5.128253e+00  5.165018e+00  2.390840e-02
            99  4.512304e+00  5.158425e+00  2.455915e-02
           100  5.530383e+00  5.162144e+00  2.459361e-02
