#     BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
             1  4.258859e-01  4.258859e-01  0.000000e+00
             2  4.345375e-01  4.302117e-01  3.058796e-03
             3  3.985455e-01  4.196563e-01  8.856392e-03
             4  4.436518e-01  4.256552e-01  8.432673e-03
             5  4.275950e-01  4.260431e-01  6.755057e-03
             6  4.083113e-01  4.230878e-01  6.242295e-03
             7  4.418109e-01  4.257626e-01  5.895794e-03
             8  4.079917e-01  4.235412e-01  5.561570e-03
             9  4.089896e-01  4.219244e-01  5.173304e-03
            10  4.319380e-01  4.229257e-01  4.751899e-03
            11  4.180681e-01  4.224841e-01  4.340380e-03
            12  3.886799e-01  4.196671e-01  4.806685e-03
            13  4.140506e-01  4.192351e-01  4.456314e-03
            14  3.877397e-01  4.169854e-01  4.671468e-03
            15  4.480617e-01  4.190571e-01  4.797493e-03
            16  4.084755e-01  4.183958e-01  4.543005e-03
            17  3.959276e-01  4.170741e-01  4.463881e-03
            18  4.359571e-01  4.181232e-01  4.337405e-03
            19  4.103547e-01  4.177143e-01  4.128346e-03
            20  4.131584e-01  4.174865e-01  3.928209e-03
            21  3.961754e-01  4.164717e-01  3.870016e-03
            22  4.042553e-01  4.159164e-01  3.733732e-03
            23  4.089952e-01  4.156155e-01  3.583501e-03
            24  4.263259e-01  4.160618e-01  3.461865e-03
            25  4.436317e-01  4.171646e-01  3.494630e-03
            26  4.074545e-01  4.167911e-01  3.380118e-03
            27  4.056202e-01  4.163774e-01  3.280152e-03
            28  3.988658e-01  4.157520e-01  3.222075e-03
            29  4.387560e-01  4.165452e-01  3.207127e-03
            30  4.248097e-01  4.168207e-01  3.112032e-03
            31  4.612388e-01  4.182535e-01  3.325178e-03
            32  4.120659e-01  4.180602e-01  3.226884e-03
            33  4.106691e-01  4.178362e-01  3.136863e-03
            34  4.106918e-01  4.176261e-01  3.051632e-03
            35  4.064234e-01  4.173060e-01  2.981181e-03
            36  4.232576e-01  4.174713e-01  2.902951e-03
            37  3.756230e-01  4.163403e-01  3.036844e-03
            38  4.311079e-01  4.167289e-01  2.981689e-03
            39  4.111017e-01  4.165846e-01  2.908725e-03
            40  4.211720e-01  4.166993e-01  2.838267e-03
            41  4.135508e-01  4.166225e-01  2.770079e-03
            42  4.078552e-01  4.164137e-01  2.711979e-03
            43  3.997992e-01  4.160274e-01  2.676293e-03
            44  3.737833e-01  4.150673e-01  2.782355e-03
            45  4.229550e-01  4.152426e-01  2.726041e-03
            46  4.343028e-01  4.156569e-01  2.698086e-03
            47  4.334566e-01  4.160356e-01  2.667127e-03
            48  4.195085e-01  4.161080e-01  2.612543e-03
            49  4.302192e-01  4.163960e-01  2.575049e-03
            50  4.037972e-01  4.161440e-01  2.535846e-03
            51  3.949483e-01  4.157284e-01  2.519950e-03
            52  4.141632e-01  4.156983e-01  2.471670e-03
            53  4.271056e-01  4.159135e-01  2.434387e-03
            54  3.979271e-01  4.155804e-01  2.411985e-03
            55  4.213763e-01  4.156858e-01  2.370432e-03
            56  3.764696e-01  4.149855e-01  2.429344e-03
            57  4.400539e-01  4.154253e-01  2.426207e-03
            58  3.716574e-01  4.146707e-01  2.498976e-03
            59  4.355945e-01  4.150253e-01  2.481657e-03
            60  4.124280e-01  4.149821e-01  2.440673e-03
            61  3.939918e-01  4.146380e-01  2.424798e-03
            62  4.163470e-01  4.146655e-01  2.385845e-03
            63  4.298687e-01  4.149068e-01  2.360147e-03
            64  4.139628e-01  4.148921e-01  2.323316e-03
            65  4.514202e-01  4.154541e-01  2.354557e-03
            66  3.861237e-01  4.150097e-01  2.360448e-03
            67  4.442489e-01  4.154461e-01  2.365215e-03
            68  4.392082e-01  4.157955e-01  2.356105e-03
            69  3.953220e-01  4.154988e-01  2.340568e-03
            70  4.071246e-01  4.153792e-01  2.310186e-03
            71  3.983804e-01  4.151397e-01  2.290021e-03
            72  4.027206e-01  4.149673e-01  2.264702e-03
            73  4.113885e-01  4.149182e-01  2.234209e-03
            74  3.883244e-01  4.145589e-01  2.232733e-03
            75  3.977075e-01  4.143342e-01  2.214240e-03
            76  4.420122e-01  4.146984e-01  2.214852e-03
            77  4.136733e-01  4.146850e-01  2.186128e-03
            78  4.404132e-01  4.150149e-01  2.182843e-03
            79  4.014281e-01  4.148429e-01  2.161977e-03
            80  4.077694e-01  4.147545e-01  2.136759e-03
            81  3.854373e-01  4.143925e-01  2.140814e-03
            82  3.914696e-01  4.141130e-01  2.132880e-03
            83  4.004197e-01  4.139480e-01  2.113554e-03
            84  3.968046e-01  4.137439e-01  2.098223e-03
            85  4.315379e-01  4.139533e-01  2.083955e-03
            86  4.400798e-01  4.142571e-01  2.081749e-03
            87  4.712179e-01  4.149118e-01  2.158323e-03
            88  4.200048e-01  4.149697e-01  2.134573e-03
            89  4.069514e-01  4.148796e-01  2.112489e-03
            90  4.257323e-01  4.150002e-01  2.092456e-03
            91  4.086779e-01  4.149307e-01  2.070615e-03
            92  4.191494e-01  4.149765e-01  2.048616e-03
            93  4.056467e-01  4.148762e-01  2.029043e-03
            94  4.165063e-01  4.148936e-01  2.007531e-03
            95  3.975434e-01  4.147109e-01  1.994690e-03
            96  4.207236e-01  4.147736e-01  1.974895e-03
            97  4.016112e-01  4.146379e-01  1.959191e-03
            98  3.826673e-01  4.143116e-01  1.966173e-03
            99  4.415918e-01  4.145872e-01  1.965527e-03
           100  4.332894e-01  4.147742e-01  1.954749e-03
