#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
             1  4.944950e+01  4.944950e+01  0.000000e+00
             2  5.456106e+01  5.200528e+01  1.807210e+00
             3  5.014797e+01  5.138618e+01  1.306554e+00
             4  4.304228e+01  4.930020e+01  2.055165e+00
             5  4.162417e+01  4.776500e+01  2.142115e+00
             6  5.183819e+01  4.844386e+01  1.889607e+00
             7  5.066825e+01  4.876163e+01  1.646166e+00
             8  5.145780e+01  4.909865e+01  1.474491e+00
             9  4.764739e+01  4.893740e+01  1.319446e+00
            10  5.343739e+01  4.938740e+01  1.261907e+00
            11  4.853625e+01  4.931002e+01  1.149558e+00
            12  5.102823e+01  4.945321e+01  1.062641e+00
            13  5.301280e+01  4.972702e+01  1.015565e+00
            14  4.615564e+01  4.947192e+01  9.745369e-01
            15  5.093747e+01  4.956963e+01  9.144523e-01
            16  4.972938e+01  4.957961e+01  8.573535e-01
            17  5.203002e+01  4.972375e+01  8.189481e-01
            18  4.829592e+01  4.964443e+01  7.772832e-01
            19  4.839818e+01  4.957884e+01  7.391359e-01
            20  4.745335e+01  4.947256e+01  7.097781e-01
            21  5.790493e+01  4.987410e+01  7.813484e-01
            22  5.587253e+01  5.014676e+01  7.919774e-01
            23  4.828331e+01  5.006574e+01  7.616765e-01
            24  4.609907e+01  4.990046e+01  7.476570e-01
            25  5.331626e+01  5.003709e+01  7.301285e-01
            26  5.177092e+01  5.010378e+01  7.050854e-01
            27  4.997326e+01  5.009895e+01  6.789877e-01
            28  5.574370e+01  5.030054e+01  6.840120e-01
            29  4.900573e+01  5.025590e+01  6.618810e-01
            30  5.319215e+01  5.035377e+01  6.470144e-01
            31  5.101343e+01  5.037505e+01  6.264928e-01
            32  5.341208e+01  5.046996e+01  6.140616e-01
            33  4.666596e+01  5.035468e+01  6.061767e-01
            34  5.235505e+01  5.041352e+01  5.911963e-01
            35  4.845357e+01  5.035752e+01  5.769510e-01
            36  4.745793e+01  5.027698e+01  5.665187e-01
            37  5.106692e+01  5.029833e+01  5.516096e-01
            38  4.887392e+01  5.026084e+01  5.383656e-01
            39  4.685278e+01  5.017346e+01  5.316063e-01
            40  4.964404e+01  5.016022e+01  5.184808e-01
            41  4.277899e+01  4.998019e+01  5.361803e-01
            42  4.578113e+01  4.988021e+01  5.326536e-01
            43  4.964181e+01  4.987467e+01  5.202951e-01
            44  4.808271e+01  4.983394e+01  5.100617e-01
            45  4.972156e+01  4.983144e+01  4.987331e-01
            46  5.613191e+01  4.996841e+01  5.063494e-01
            47  5.637331e+01  5.010469e+01  5.135866e-01
            48  4.711672e+01  5.004244e+01  5.066453e-01
            49  5.184729e+01  5.007927e+01  4.976427e-01
            50  5.557758e+01  5.018924e+01  4.996920e-01
            51  5.473613e+01  5.027839e+01  4.977841e-01
            52  4.804755e+01  5.023549e+01  4.900565e-01
            53  4.998395e+01  5.023074e+01  4.808332e-01
            54  4.674591e+01  5.016621e+01  4.762398e-01
            55  5.059620e+01  5.017403e+01  4.676451e-01
            56  4.377815e+01  5.005982e+01  4.730356e-01
            57  5.023179e+01  5.006283e+01  4.647463e-01
            58  5.503925e+01  5.014863e+01  4.645861e-01
            59  5.103470e+01  5.016365e+01  4.569544e-01
            60  5.494747e+01  5.024338e+01  4.562412e-01
            61  5.440840e+01  5.031166e+01  4.538423e-01
            62  4.715593e+01  5.026076e+01  4.493673e-01
            63  5.116605e+01  5.027513e+01  4.424642e-01
            64  4.999371e+01  5.027073e+01  4.355726e-01
            65  4.871497e+01  5.024680e+01  4.295286e-01
            66  4.085548e+01  5.010451e+01  4.459673e-01
            67  4.969520e+01  5.009840e+01  4.393529e-01
            68  5.183830e+01  5.012398e+01  4.336363e-01
            69  5.445039e+01  5.018669e+01  4.318610e-01
            70  5.234489e+01  5.021752e+01  4.267907e-01
            71  4.890900e+01  5.019909e+01  4.211773e-01
            72  4.942651e+01  5.018836e+01  4.154643e-01
            73  5.001806e+01  5.018602e+01  4.097796e-01
            74  4.929064e+01  5.017393e+01  4.044206e-01
            75  5.485965e+01  5.023640e+01  4.038253e-01
            76  4.865342e+01  5.021557e+01  3.990486e-01
            77  5.034916e+01  5.021731e+01  3.938699e-01
            78  4.817718e+01  5.019115e+01  3.896878e-01
            79  5.892844e+01  5.030175e+01  4.001420e-01
            80  4.585436e+01  5.024616e+01  3.989833e-01
            81  5.312954e+01  5.028176e+01  3.956424e-01
            82  4.875294e+01  5.026311e+01  3.912565e-01
            83  5.337624e+01  5.030062e+01  3.883363e-01
            84  4.704307e+01  5.026184e+01  3.856447e-01
            85  5.381868e+01  5.030368e+01  3.833712e-01
            86  5.272570e+01  5.033185e+01  3.799465e-01
            87  5.131060e+01  5.034310e+01  3.757458e-01
            88  4.795464e+01  5.031596e+01  3.724549e-01
            89  4.830356e+01  5.029334e+01  3.689557e-01
            90  4.903094e+01  5.027932e+01  3.651228e-01
            91  5.075355e+01  5.028453e+01  3.611476e-01
            92  5.139761e+01  5.029663e+01  3.574247e-01
            93  5.117089e+01  5.030603e+01  3.537050e-01
            94  5.337884e+01  5.033872e+01  3.514495e-01
            95  5.761115e+01  5.041527e+01  3.559896e-01
            96  5.163409e+01  5.042797e+01  3.525077e-01
            97  4.744454e+01  5.039721e+01  3.502129e-01
            98  5.498320e+01  5.044400e+01  3.497518e-01
            99  5.032955e+01  5.044285e+01  3.462208e-01
           100  5.380156e+01  5.047644e+01  3.443839e-01
