# DISTANCE:     AVE_GOFR:        ERROR:
  3.231652e-02  0.000000e+00  0.000000e+00
  9.694956e-02  0.000000e+00  0.000000e+00
  1.615826e-01  0.000000e+00  0.000000e+00
  2.262156e-01  0.000000e+00  0.000000e+00
  2.908487e-01  0.000000e+00  0.000000e+00
  3.554817e-01  0.000000e+00  0.000000e+00
  4.201148e-01  0.000000e+00  0.000000e+00
  4.847478e-01  0.000000e+00  0.000000e+00
  5.493808e-01  0.000000e+00  0.000000e+00
  6.140139e-01  0.000000e+00  0.000000e+00
  6.786469e-01  0.000000e+00  0.000000e+00
  7.432800e-01  0.000000e+00  0.000000e+00
  8.079130e-01  0.000000e+00  0.000000e+00
  8.725460e-01  1.150326e-03  4.424409e-04
  9.371791e-01  1.476734e-01  6.194813e-03
  1.001812e+00  1.097510e+00  2.883502e-02
  1.066445e+00  1.951422e+00  5.991368e-02
  1.131078e+00  2.093422e+00  6.814956e-02
  1.195711e+00  1.900936e+00  5.629736e-02
  1.260344e+00  1.724779e+00  4.845511e-02
  1.324977e+00  1.549133e+00  3.622274e-02
  1.389610e+00  1.404458e+00  2.892607e-02
  1.454243e+00  1.322172e+00  2.380788e-02
  1.518876e+00  1.218862e+00  2.306131e-02
  1.583509e+00  1.178201e+00  2.787411e-02
  1.648143e+00  1.114517e+00  2.069312e-02
  1.712776e+00  1.083730e+00  2.299170e-02
  1.777409e+00  1.075096e+00  2.167704e-02
  1.842042e+00  1.035384e+00  1.852615e-02
  1.906675e+00  1.049364e+00  1.986352e-02
  1.971308e+00  1.035799e+00  2.094955e-02
  2.035941e+00  1.033039e+00  2.009204e-02
  2.100574e+00  1.033005e+00  2.128922e-02
  2.165207e+00  1.020113e+00  1.961477e-02
  2.229840e+00  1.027513e+00  1.756383e-02
  2.294473e+00  1.037529e+00  1.921021e-02
  2.359106e+00  1.047782e+00  1.695094e-02
  2.423739e+00  1.038018e+00  1.726008e-02
  2.488372e+00  1.030228e+00  1.519233e-02
  2.553005e+00  1.022083e+00  1.642226e-02
  2.617638e+00  1.038070e+00  1.438191e-02
  2.682271e+00  1.015313e+00  1.499111e-02
  2.746904e+00  1.017501e+00  1.241326e-02
  2.811537e+00  1.019796e+00  1.215207e-02
  2.876170e+00  1.017862e+00  1.230376e-02
  2.940803e+00  1.006517e+00  1.088583e-02
  3.005436e+00  1.005501e+00  1.115912e-02
  3.070069e+00  9.890745e-01  1.233243e-02
  3.134702e+00  9.975056e-01  1.300816e-02
  3.199336e+00  9.855493e-01  1.143571e-02
  3.263969e+00  9.882229e-01  8.833836e-03
  3.328602e+00  9.932014e-01  9.689824e-03
  3.393235e+00  9.944408e-01  9.788649e-03
  3.457868e+00  9.878201e-01  9.820668e-03
  3.522501e+00  9.918044e-01  1.045616e-02
  3.587134e+00  9.840777e-01  9.780005e-03
  3.651767e+00  9.808442e-01  1.008099e-02
  3.716400e+00  9.756776e-01  8.405903e-03
  3.781033e+00  9.823422e-01  7.890845e-03
  3.845666e+00  9.705482e-01  8.144653e-03
  3.910299e+00  9.771920e-01  8.302658e-03
  3.974932e+00  9.776621e-01  7.664318e-03
  4.039565e+00  9.779790e-01  6.686153e-03
  4.104198e+00  9.805882e-01  6.483149e-03
  4.168831e+00  9.814139e-01  7.520047e-03
  4.233464e+00  9.771159e-01  8.028709e-03
  4.298097e+00  9.763893e-01  7.198710e-03
  4.362730e+00  9.827186e-01  6.332045e-03
  4.427363e+00  9.775666e-01  7.550606e-03
  4.491996e+00  9.741116e-01  8.689994e-03
  4.556629e+00  9.746361e-01  7.052830e-03
  4.621262e+00  9.787693e-01  6.412889e-03
  4.685895e+00  9.863000e-01  5.560026e-03
  4.750528e+00  9.879484e-01  5.631616e-03
  4.815162e+00  9.794031e-01  5.943707e-03
  4.879795e+00  9.792358e-01  5.918189e-03
  4.944428e+00  9.746692e-01  7.249886e-03
  5.009061e+00  9.691176e-01  6.056833e-03
  5.073694e+00  9.814518e-01  7.203780e-03
  5.138327e+00  9.829369e-01  6.354189e-03
  5.202960e+00  9.887640e-01  6.127276e-03
  5.267593e+00  9.847227e-01  6.317807e-03
  5.332226e+00  9.838162e-01  6.242061e-03
  5.396859e+00  9.862503e-01  7.054127e-03
  5.461492e+00  9.807420e-01  7.235575e-03
  5.526125e+00  9.850121e-01  5.364287e-03
  5.590758e+00  9.857039e-01  6.448289e-03
  5.655391e+00  9.824327e-01  5.431053e-03
  5.720024e+00  9.823207e-01  5.161069e-03
  5.784657e+00  9.819715e-01  6.261261e-03
  5.849290e+00  9.844700e-01  4.822958e-03
  5.913923e+00  9.866445e-01  5.025637e-03
  5.978556e+00  9.859364e-01  5.316036e-03
  6.043189e+00  9.901293e-01  4.706675e-03
  6.107822e+00  9.887672e-01  4.447487e-03
  6.172455e+00  9.879123e-01  5.654759e-03
  6.237088e+00  9.819384e-01  6.231081e-03
  6.301721e+00  9.868028e-01  6.382506e-03
  6.366355e+00  9.823094e-01  4.823671e-03
  6.430988e+00  9.836423e-01  4.151533e-03
