# DISTANCE:     AVE_GOFR:        ERROR:
  3.231652e-02  0.000000e+00  0.000000e+00
  9.694956e-02  0.000000e+00  0.000000e+00
  1.615826e-01  0.000000e+00  0.000000e+00
  2.262156e-01  0.000000e+00  0.000000e+00
  2.908487e-01  0.000000e+00  0.000000e+00
  3.554817e-01  0.000000e+00  0.000000e+00
  4.201148e-01  0.000000e+00  0.000000e+00
  4.847478e-01  0.000000e+00  0.000000e+00
  5.493808e-01  0.000000e+00  0.000000e+00
  6.140139e-01  0.000000e+00  0.000000e+00
  6.786469e-01  0.000000e+00  0.000000e+00
  7.432800e-01  0.000000e+00  0.000000e+00
  8.079130e-01  0.000000e+00  0.000000e+00
  8.725460e-01  0.000000e+00  0.000000e+00
  9.371791e-01  1.227139e-01  6.556419e-03
  1.001812e+00  9.940428e-01  2.179527e-02
  1.066445e+00  1.786165e+00  6.178779e-02
  1.131078e+00  1.958266e+00  7.508281e-02
  1.195711e+00  1.783248e+00  8.054320e-03
  1.260344e+00  1.571829e+00  2.677918e-02
  1.324977e+00  1.522935e+00  3.373715e-02
  1.389610e+00  1.427404e+00  1.537661e-02
  1.454243e+00  1.315415e+00  2.403191e-02
  1.518876e+00  1.208521e+00  2.344014e-02
  1.583509e+00  1.187899e+00  6.063670e-02
  1.648143e+00  1.107496e+00  1.674265e-02
  1.712776e+00  1.033099e+00  3.960732e-02
  1.777409e+00  9.935872e-01  2.142045e-02
  1.842042e+00  9.666015e-01  1.183647e-02
  1.906675e+00  9.688483e-01  3.078345e-02
  1.971308e+00  9.407550e-01  2.871486e-02
  2.035941e+00  9.431888e-01  2.744941e-02
  2.100574e+00  9.880027e-01  3.012446e-02
  2.165207e+00  9.885897e-01  1.907162e-02
  2.229840e+00  9.989678e-01  2.588331e-02
  2.294473e+00  1.044560e+00  1.940020e-02
  2.359106e+00  1.016013e+00  1.997788e-02
  2.423739e+00  9.842736e-01  1.330680e-02
  2.488372e+00  9.860389e-01  2.641603e-02
  2.553005e+00  1.007875e+00  2.381867e-02
  2.617638e+00  9.985856e-01  3.054275e-02
  2.682271e+00  9.767401e-01  1.720611e-02
  2.746904e+00  9.865473e-01  1.908757e-02
  2.811537e+00  9.723488e-01  3.635808e-03
  2.876170e+00  9.412150e-01  3.096224e-02
  2.940803e+00  9.604329e-01  1.455657e-02
  3.005436e+00  9.853230e-01  1.564467e-02
  3.070069e+00  9.373799e-01  2.434166e-02
  3.134702e+00  9.868023e-01  3.659280e-02
  3.199336e+00  9.691579e-01  1.867057e-02
  3.263969e+00  9.617345e-01  1.480302e-02
  3.328602e+00  9.823680e-01  1.994866e-02
  3.393235e+00  1.006422e+00  2.921407e-02
  3.457868e+00  9.845126e-01  2.147269e-02
  3.522501e+00  9.796357e-01  3.416916e-02
  3.587134e+00  9.411353e-01  2.493526e-02
  3.651767e+00  9.357985e-01  2.864974e-02
  3.716400e+00  9.613675e-01  2.336012e-02
  3.781033e+00  9.644628e-01  1.267967e-02
  3.845666e+00  9.427109e-01  1.967091e-02
  3.910299e+00  9.568876e-01  2.553250e-02
  3.974932e+00  9.546439e-01  2.197270e-02
  4.039565e+00  9.667039e-01  1.861366e-02
  4.104198e+00  9.622713e-01  2.093176e-02
  4.168831e+00  9.867541e-01  2.529716e-02
  4.233464e+00  9.682788e-01  2.016685e-02
  4.298097e+00  9.681411e-01  1.861156e-02
  4.362730e+00  9.797942e-01  1.154447e-02
  4.427363e+00  9.836092e-01  1.114463e-02
  4.491996e+00  9.679306e-01  1.447213e-02
  4.556629e+00  9.771933e-01  6.399232e-03
  4.621262e+00  9.834607e-01  1.516165e-02
  4.685895e+00  9.964018e-01  1.156596e-02
  4.750528e+00  9.946484e-01  3.897622e-03
  4.815162e+00  9.678566e-01  1.517950e-02
  4.879795e+00  9.654157e-01  1.207560e-02
  4.944428e+00  9.938802e-01  2.265499e-02
  5.009061e+00  9.650762e-01  1.092090e-02
  5.073694e+00  9.801209e-01  1.845402e-02
  5.138327e+00  9.723766e-01  6.912296e-03
  5.202960e+00  9.870593e-01  1.743963e-02
  5.267593e+00  9.790098e-01  1.123256e-02
  5.332226e+00  9.809151e-01  9.917220e-03
  5.396859e+00  1.002180e+00  1.303103e-02
  5.461492e+00  1.010749e+00  1.120096e-02
  5.526125e+00  1.004935e+00  7.126790e-03
  5.590758e+00  9.950574e-01  1.436718e-02
  5.655391e+00  9.996010e-01  3.207411e-03
  5.720024e+00  9.937102e-01  9.436402e-03
  5.784657e+00  9.842040e-01  1.317554e-02
  5.849290e+00  9.972532e-01  1.677116e-02
  5.913923e+00  1.009087e+00  7.287357e-03
  5.978556e+00  9.920515e-01  9.768360e-03
  6.043189e+00  9.930307e-01  1.284558e-02
  6.107822e+00  1.000947e+00  1.334296e-02
  6.172455e+00  1.005825e+00  1.222045e-02
  6.237088e+00  1.001687e+00  1.565238e-02
  6.301721e+00  1.023346e+00  9.121735e-03
  6.366355e+00  1.006859e+00  8.203501e-03
  6.430988e+00  9.969623e-01  1.116638e-02
