# DISTANCE:     AVE_GOFR:        ERROR:
  3.231652e-02  0.000000e+00  0.000000e+00
  9.694956e-02  0.000000e+00  0.000000e+00
  1.615826e-01  0.000000e+00  0.000000e+00
  2.262156e-01  0.000000e+00  0.000000e+00
  2.908487e-01  0.000000e+00  0.000000e+00
  3.554817e-01  0.000000e+00  0.000000e+00
  4.201148e-01  0.000000e+00  0.000000e+00
  4.847478e-01  0.000000e+00  0.000000e+00
  5.493808e-01  0.000000e+00  0.000000e+00
  6.140139e-01  0.000000e+00  0.000000e+00
  6.786469e-01  0.000000e+00  0.000000e+00
  7.432800e-01  0.000000e+00  0.000000e+00
  8.079130e-01  0.000000e+00  0.000000e+00
  8.725460e-01  0.000000e+00  0.000000e+00
  9.371791e-01  1.261133e-01  0.000000e+00
  1.001812e+00  9.300231e-01  0.000000e+00
  1.066445e+00  1.645573e+00  0.000000e+00
  1.131078e+00  1.779649e+00  0.000000e+00
  1.195711e+00  1.774574e+00  0.000000e+00
  1.260344e+00  1.564209e+00  0.000000e+00
  1.324977e+00  1.452907e+00  0.000000e+00
  1.389610e+00  1.401196e+00  0.000000e+00
  1.454243e+00  1.248819e+00  0.000000e+00
  1.518876e+00  1.188293e+00  0.000000e+00
  1.583509e+00  1.065062e+00  0.000000e+00
  1.648143e+00  1.060556e+00  0.000000e+00
  1.712776e+00  9.455402e-01  0.000000e+00
  1.777409e+00  1.002557e+00  0.000000e+00
  1.842042e+00  9.461827e-01  0.000000e+00
  1.906675e+00  9.861254e-01  0.000000e+00
  1.971308e+00  9.844326e-01  0.000000e+00
  2.035941e+00  1.020961e+00  0.000000e+00
  2.100574e+00  9.851041e-01  0.000000e+00
  2.165207e+00  1.040522e+00  0.000000e+00
  2.229840e+00  9.902145e-01  0.000000e+00
  2.294473e+00  1.064217e+00  0.000000e+00
  2.359106e+00  1.024813e+00  0.000000e+00
  2.423739e+00  1.005274e+00  0.000000e+00
  2.488372e+00  1.059922e+00  0.000000e+00
  2.553005e+00  1.076253e+00  0.000000e+00
  2.617638e+00  1.067752e+00  0.000000e+00
  2.682271e+00  1.013075e+00  0.000000e+00
  2.746904e+00  1.009705e+00  0.000000e+00
  2.811537e+00  9.615443e-01  0.000000e+00
  2.876170e+00  1.044538e+00  0.000000e+00
  2.940803e+00  9.858756e-01  0.000000e+00
  3.005436e+00  1.032910e+00  0.000000e+00
  3.070069e+00  9.883692e-01  0.000000e+00
  3.134702e+00  9.535091e-01  0.000000e+00
  3.199336e+00  9.338796e-01  0.000000e+00
  3.263969e+00  9.507044e-01  0.000000e+00
  3.328602e+00  9.998717e-01  0.000000e+00
  3.393235e+00  1.046389e+00  0.000000e+00
  3.457868e+00  9.634840e-01  0.000000e+00
  3.522501e+00  9.659666e-01  0.000000e+00
  3.587134e+00  9.300682e-01  0.000000e+00
  3.651767e+00  8.994277e-01  0.000000e+00
  3.716400e+00  9.374578e-01  0.000000e+00
  3.781033e+00  9.768050e-01  0.000000e+00
  3.845666e+00  9.451853e-01  0.000000e+00
  3.910299e+00  1.013447e+00  0.000000e+00
  3.974932e+00  9.809256e-01  0.000000e+00
  4.039565e+00  1.006761e+00  0.000000e+00
  4.104198e+00  1.000061e+00  0.000000e+00
  4.168831e+00  9.997551e-01  0.000000e+00
  4.233464e+00  9.933225e-01  0.000000e+00
  4.298097e+00  9.560164e-01  0.000000e+00
  4.362730e+00  9.727733e-01  0.000000e+00
  4.427363e+00  9.813725e-01  0.000000e+00
  4.491996e+00  9.959927e-01  0.000000e+00
  4.556629e+00  9.968583e-01  0.000000e+00
  4.621262e+00  9.881988e-01  0.000000e+00
  4.685895e+00  1.001012e+00  0.000000e+00
  4.750528e+00  9.965094e-01  0.000000e+00
  4.815162e+00  1.018232e+00  0.000000e+00
  4.879795e+00  9.902472e-01  0.000000e+00
  4.944428e+00  1.053958e+00  0.000000e+00
  5.009061e+00  9.879847e-01  0.000000e+00
  5.073694e+00  9.808224e-01  0.000000e+00
  5.138327e+00  9.668973e-01  0.000000e+00
  5.202960e+00  1.047445e+00  0.000000e+00
  5.267593e+00  9.938529e-01  0.000000e+00
  5.332226e+00  9.682539e-01  0.000000e+00
  5.396859e+00  9.632654e-01  0.000000e+00
  5.461492e+00  9.790930e-01  0.000000e+00
  5.526125e+00  9.903311e-01  0.000000e+00
  5.590758e+00  1.037949e+00  0.000000e+00
  5.655391e+00  9.968750e-01  0.000000e+00
  5.720024e+00  9.672632e-01  0.000000e+00
  5.784657e+00  9.425997e-01  0.000000e+00
  5.849290e+00  9.685289e-01  0.000000e+00
  5.913923e+00  1.011025e+00  0.000000e+00
  5.978556e+00  9.866072e-01  0.000000e+00
  6.043189e+00  9.860764e-01  0.000000e+00
  6.107822e+00  9.905494e-01  0.000000e+00
  6.172455e+00  9.748832e-01  0.000000e+00
  6.237088e+00  9.769379e-01  0.000000e+00
  6.301721e+00  1.020575e+00  0.000000e+00
  6.366355e+00  1.017374e+00  0.000000e+00
  6.430988e+00  9.803893e-01  0.000000e+00
