#     BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
             1  4.544660e-01  4.544660e-01  0.000000e+00
             2  4.368081e-01  4.456370e-01  6.243026e-03
             3  4.631836e-01  4.514859e-01  6.334700e-03
             4  4.314591e-01  4.464792e-01  6.432138e-03
             5  4.540579e-01  4.479949e-01  5.321306e-03
             6  4.464360e-01  4.477351e-01  4.440760e-03
             7  4.346299e-01  4.458629e-01  4.182429e-03
             8  4.178844e-01  4.423656e-01  4.908688e-03
             9  4.175887e-01  4.396126e-01  5.076915e-03
            10  4.373146e-01  4.393828e-01  4.574422e-03
            11  4.225789e-01  4.378552e-01  4.406263e-03
            12  4.729579e-01  4.407804e-01  4.915078e-03
            13  4.163942e-01  4.389046e-01  4.881854e-03
            14  4.006216e-01  4.361701e-01  5.243361e-03
            15  4.299153e-01  4.357531e-01  4.910356e-03
            16  4.157451e-01  4.345026e-01  4.760027e-03
            17  4.312264e-01  4.343099e-01  4.483925e-03
            18  4.389895e-01  4.345698e-01  4.242348e-03
            19  4.022870e-01  4.328707e-01  4.346018e-03
            20  4.416677e-01  4.333106e-01  4.150916e-03
            21  4.514155e-01  4.341727e-01  4.041794e-03
            22  4.553715e-01  4.351363e-01  3.971276e-03
            23  4.341416e-01  4.350931e-01  3.798848e-03
            24  4.124548e-01  4.341498e-01  3.755843e-03
            25  4.143749e-01  4.333588e-01  3.687963e-03
            26  4.243209e-01  4.330112e-01  3.562463e-03
            27  4.218602e-01  4.325982e-01  3.454376e-03
            28  4.577647e-01  4.334970e-01  3.445953e-03
            29  4.366956e-01  4.336073e-01  3.328892e-03
            30  4.639326e-01  4.346181e-01  3.367908e-03
            31  4.215622e-01  4.341970e-01  3.285493e-03
            32  4.207918e-01  4.337781e-01  3.209417e-03
            33  4.480830e-01  4.342115e-01  3.141300e-03
            34  4.133385e-01  4.335976e-01  3.108319e-03
            35  4.234917e-01  4.333089e-01  3.032892e-03
            36  4.517125e-01  4.338201e-01  2.991418e-03
            37  4.357434e-01  4.338721e-01  2.911021e-03
            38  4.080372e-01  4.331922e-01  2.912724e-03
            39  4.652940e-01  4.340153e-01  2.952054e-03
            40  4.052930e-01  4.332973e-01  2.964297e-03
            41  4.124227e-01  4.327881e-01  2.935395e-03
            42  3.927829e-01  4.318356e-01  3.016088e-03
            43  4.684281e-01  4.326866e-01  3.063648e-03
            44  4.181251e-01  4.323557e-01  3.011841e-03
            45  4.439205e-01  4.326127e-01  2.955856e-03
            46  4.625474e-01  4.332634e-01  2.962366e-03
            47  4.451908e-01  4.335172e-01  2.910187e-03
            48  3.964161e-01  4.327443e-01  2.950418e-03
            49  4.127198e-01  4.323356e-01  2.918370e-03
            50  4.407455e-01  4.325038e-01  2.864846e-03
            51  4.119195e-01  4.321002e-01  2.836961e-03
            52  4.236415e-01  4.319375e-01  2.787064e-03
            53  4.151457e-01  4.316207e-01  2.752427e-03
            54  3.941678e-01  4.309271e-01  2.787472e-03
            55  4.915713e-01  4.320297e-01  2.946811e-03
            56  4.338329e-01  4.320619e-01  2.894365e-03
            57  4.361863e-01  4.321343e-01  2.844491e-03
            58  4.250132e-01  4.320115e-01  2.798096e-03
            59  4.215993e-01  4.318350e-01  2.756231e-03
            60  3.752837e-01  4.308925e-01  2.866920e-03
            61  4.682302e-01  4.315046e-01  2.884523e-03
            62  4.215018e-01  4.313433e-01  2.842507e-03
            63  4.419128e-01  4.315111e-01  2.802334e-03
            64  4.615325e-01  4.319801e-01  2.797533e-03
            65  4.394153e-01  4.320945e-01  2.756831e-03
            66  4.332136e-01  4.321115e-01  2.715113e-03
            67  3.815004e-01  4.313561e-01  2.777683e-03
            68  4.707471e-01  4.319354e-01  2.796586e-03
            69  4.467610e-01  4.321502e-01  2.764298e-03
            70  3.962043e-01  4.316367e-01  2.772094e-03
            71  4.643441e-01  4.320974e-01  2.771063e-03
            72  4.347375e-01  4.321341e-01  2.732819e-03
            73  4.695567e-01  4.326467e-01  2.743044e-03
            74  4.631225e-01  4.330585e-01  2.736717e-03
            75  4.273546e-01  4.329825e-01  2.701284e-03
            76  4.253217e-01  4.328817e-01  2.667621e-03
            77  3.970739e-01  4.324166e-01  2.673203e-03
            78  4.114102e-01  4.321473e-01  2.652463e-03
            79  4.299519e-01  4.321195e-01  2.619033e-03
            80  4.126458e-01  4.318761e-01  2.597582e-03
            81  3.965775e-01  4.314403e-01  2.601812e-03
            82  4.606087e-01  4.317960e-01  2.594284e-03
            83  4.544658e-01  4.320692e-01  2.577365e-03
            84  4.562302e-01  4.323568e-01  2.562682e-03
            85  4.611694e-01  4.326958e-01  2.554853e-03
            86  4.386705e-01  4.327652e-01  2.526089e-03
            87  4.676367e-01  4.331661e-01  2.528654e-03
            88  4.665013e-01  4.335449e-01  2.528134e-03
            89  4.373820e-01  4.335880e-01  2.500095e-03
            90  4.299287e-01  4.335473e-01  2.472647e-03
            91  4.606395e-01  4.338451e-01  2.463333e-03
            92  4.148213e-01  4.336383e-01  2.445221e-03
            93  4.261031e-01  4.335572e-01  2.420271e-03
            94  4.136689e-01  4.333457e-01  2.403753e-03
            95  4.137338e-01  4.331392e-01  2.387299e-03
            96  4.162129e-01  4.329629e-01  2.368933e-03
            97  4.366433e-01  4.330009e-01  2.344815e-03
            98  4.118016e-01  4.327845e-01  2.330845e-03
            99  4.257327e-01  4.327133e-01  2.308390e-03
           100  4.528910e-01  4.329151e-01  2.294107e-03
