#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
            91 -9.396533e-02 -8.917949e-03  6.039274e-03
            92  3.758933e-02 -8.412435e-03  5.994749e-03
            93  6.770933e-02 -7.593921e-03  5.985908e-03
            94  1.603467e-02 -7.342553e-03  5.927504e-03
            95 -3.092533e-02 -7.590793e-03  5.870305e-03
            96  5.256000e-03 -7.456972e-03  5.810681e-03
            97 -3.256800e-02 -7.715849e-03  5.756541e-03
            98 -4.989067e-02 -8.146204e-03  5.713864e-03
            99  4.141333e-02 -7.645603e-03  5.678035e-03
           100  4.625333e-02 -7.106613e-03  5.646779e-03
